0.0494497,-0.0361163,0.0375052,0.0494497,0.0355608,0.100005
0.0494861,-0.0361528,0.0375417,0.0494861,0.0355972,0.100042
0.0495851,-0.0362517,0.0376406,0.0495851,0.0356962,0.100141
0.0497778,-0.0364444,0.0378333,0.0497778,0.0358889,0.100333
0.0500955,-0.0367622,0.038151,0.0500955,0.0362066,0.100651
0.0505694,-0.0372361,0.038625,0.0505694,0.0366806,0.101125
0.0512309,-0.0378976,0.0392865,0.0512309,0.037342,0.101786
0.0521111,-0.0387778,0.0401667,0.0521111,0.0382222,0.102667
0.0532413,-0.039908,0.0412969,0.0532413,0.0393524,0.103797
0.0546528,-0.0413194,0.0427083,0.0546528,0.0407639,0.105208
0.0563767,-0.0430434,0.0444323,0.0563767,0.0424878,0.106932
0.0584444,-0.0451111,0.0465,0.0584444,0.0445556,0.109
0.0608872,-0.0475538,0.0489427,0.0608872,0.0469983,0.111443
0.0637361,-0.0504028,0.0517917,0.0637361,0.0498472,0.114292
0.0670226,-0.0536892,0.0550781,0.0670226,0.0531337,0.117578
0.0707778,-0.0574444,0.0588333,0.0707778,0.0568889,0.121333
0.075033,-0.0616997,0.0630885,0.075033,0.0611441,0.125589
0.0798194,-0.0664861,0.067875,0.0798194,0.0659306,0.130375
0.0851684,-0.0718351,0.073224,0.0851684,0.0712795,0.135724
0.0911111,-0.0777778,0.0791667,0.0911111,0.0772222,0.141667
0.0976788,-0.0843455,0.0857344,0.0976788,0.0837899,0.148234
0.104903,-0.0915694,0.0929583,0.104903,0.0910139,0.155458
0.112814,-0.0994809,0.10087,0.112814,0.0989253,0.16337
0.121444,-0.108111,0.1095,0.121444,0.107556,0.172
0.130825,-0.117491,0.11888,0.130825,0.116936,0.18138
0.140986,-0.127653,0.129042,0.140986,0.127097,0.191542
0.15196,-0.138627,0.140016,0.15196,0.138071,0.202516
0.163778,-0.150444,0.151833,0.163778,0.149889,0.214333
0.17647,-0.163137,0.164526,0.17647,0.162582,0.227026
0.190069,-0.176736,0.178125,0.190069,0.176181,0.240625
0.204606,-0.191273,0.192661,0.204606,0.190717,0.255161
0.220111,-0.206778,0.208167,0.220111,0.206222,0.270667
0.236616,-0.223283,0.224672,0.236616,0.222727,0.287172
0.254153,-0.240819,0.242208,0.254153,0.240262,0.304708
0.272752,-0.259398,0.260805,0.272752,0.258827,0.323307
0.292444,-0.278992,0.280457,0.292444,0.27839,0.343
0.313262,-0.299571,0.301134,0.313262,0.298921,0.363818
0.335236,-0.321102,0.322805,0.335236,0.320389,0.385792
0.358398,-0.343555,0.345437,0.358398,0.342762,0.408953
0.382777,-0.366899,0.369001,0.382777,0.366009,0.433333
0.408376,-0.391102,0.393465,0.408376,0.390098,0.458958
0.435167,-0.416133,0.418797,0.435167,0.415,0.485833
0.463117,-0.441961,0.444967,0.463117,0.440682,0.513958
0.492195,-0.468554,0.471943,0.492195,0.467112,0.543333
0.52237,-0.495882,0.499693,0.52237,0.494261,0.573958
0.553612,-0.523912,0.528187,0.553612,0.522096,0.605833
0.585887,-0.552615,0.557394,0.585887,0.550587,0.638958
0.619166,-0.581958,0.587281,0.619166,0.579702,0.673333
0.653418,-0.61191,0.617818,0.653418,0.609409,0.708958
0.688609,-0.64244,0.648974,0.688609,0.639678,0.745833
0.724711,-0.673517,0.680717,0.724711,0.670477,0.783958
0.761691,-0.705109,0.713017,0.761691,0.701776,0.823333
0.799518,-0.737186,0.745841,0.799518,0.733542,0.863958
0.83816,-0.769715,0.779159,0.83816,0.765745,0.905833
0.877588,-0.802667,0.812939,0.877588,0.798353,0.948958
0.917768,-0.836009,0.84715,0.917768,0.831335,0.993333
0.958671,-0.86971,0.88176,0.958671,0.86466,1.03896
1.00026,-0.903739,0.91674,1.00026,0.898297,1.08583
1.04252,-0.938065,0.952057,1.04252,0.932214,1.13396
1.0854,-0.972657,0.98768,1.0854,0.96638,1.18333
1.12888,-1.00748,1.02358,1.12888,1.00076,1.23396
1.17292,-1.04251,1.05972,1.17292,1.03533,1.28583
1.2175,-1.07771,1.09607,1.2175,1.07006,1.33896
1.26258,-1.11305,1.13261,1.26258,1.10491,1.39333
1.30814,-1.1485,1.16929,1.30814,1.13985,1.44896
1.35413,-1.18403,1.20609,1.35413,1.17486,1.50583
1.40054,-1.21961,1.24298,1.40054,1.20989,1.56396
1.44732,-1.2552,1.27993,1.44732,1.24493,1.62333
1.49445,-1.29079,1.3169,1.49445,1.27997,1.68396
