point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
85,1743679404558408,2.169630,-2.149430,2.153530,2.169630,2.147520,2.220190,0.384000,-0.298000,0.320000,0.396000,0.298000,0.328000,149.000000,-2737.000000,-613.000000,158.000000,148.000000,234.000000
88,1743679404563847,2.399340,-2.371030,2.377140,2.399340,2.368220,2.449900,0.409000,-0.325000,0.344000,0.423000,0.330000,0.379000,187.000000,-2785.000000,-753.000000,263.000000,-52.000000,200.000000
91,1743679404570372,2.645010,-2.603930,2.612610,2.645010,2.599990,2.695630,0.446000,-0.368000,0.388000,0.455000,0.370000,0.425000,227.000000,-2591.000000,-584.000000,218.000000,11.000000,-35.000000
93,1743679404574734,2.817610,-2.765210,2.775920,2.817610,2.760400,2.868610,0.464000,-0.396000,0.417000,0.476000,0.395000,0.454000,322.000000,-2639.000000,-744.000000,324.000000,-83.000000,9.000000
95,1743679404579130,2.997080,-2.931120,2.944100,2.997080,2.925330,3.049120,0.497000,-0.447000,0.458000,0.516000,0.431000,0.514000,854.000000,-2959.000000,-31.000000,637.000000,243.000000,212.000000
97,1743679404584627,3.183270,-3.101490,3.117000,3.183270,3.094620,3.237310,0.528000,-0.495000,0.508000,0.560000,0.477000,0.572000,914.000000,-3294.000000,16.000000,378.000000,328.000000,449.000000
100,1743679404590068,3.474770,-3.365060,3.384820,3.474770,3.356390,3.534330,0.580000,-0.564000,0.557000,0.607000,0.530000,0.617000,364.000000,-2719.000000,-198.000000,200.000000,160.000000,465.000000
103,1743679404596679,3.780480,-3.637780,3.662360,3.780480,3.627090,3.849330,0.617000,-0.611000,0.633000,0.678000,0.602000,0.692000,216.000000,-2457.000000,-572.000000,-60.000000,-89.000000,367.000000
105,1743679404601080,3.991900,-3.824410,3.852500,3.991900,3.812240,4.069330,0.678000,-0.670000,0.697000,0.745000,0.659000,0.764000,144.000000,-2568.000000,-700.000000,35.000000,61.000000,280.000000
107,1743679404605481,4.209240,-4.014700,4.046560,4.209240,4.000950,4.297330,0.738000,-0.737000,0.769000,0.803000,0.703000,0.808000,296.000000,-2648.000000,-512.000000,158.000000,171.000000,141.000000
109,1743679404610920,4.432330,-4.208500,4.244370,4.432330,4.193070,4.533330,0.786000,-0.785000,0.814000,0.846000,0.747000,0.852000,910.000000,-2998.000000,146.000000,548.000000,286.000000,521.000000
111,1743679404615310,4.661010,-4.405640,4.445770,4.661010,4.388430,4.777330,0.870000,-0.869000,0.896000,0.933000,0.826000,0.925000,1153.000000,-3471.000000,374.000000,567.000000,300.000000,388.000000
115,1743679404622992,5.134500,-4.809310,4.858720,5.134500,4.788250,5.289330,0.965000,-0.933000,0.968000,0.984000,0.936000,1.027000,152.000000,-3093.000000,-303.000000,440.000000,72.000000,165.000000
117,1743679404626288,5.378990,-5.015530,5.069940,5.378990,4.992380,5.557330,1.025000,-1.031000,1.069000,1.078000,1.040000,1.127000,66.000000,-2677.000000,-694.000000,18.000000,-81.000000,336.000000
119,1743679404631718,5.628430,-5.224450,5.284120,5.628430,5.199120,5.833330,1.121000,-1.116000,1.148000,1.159000,1.121000,1.209000,302.000000,-3101.000000,-602.000000,0.000000,77.000000,259.000000
122,1743679404637078,6.011530,-5.542550,5.610570,6.011530,5.513750,6.262330,1.149000,-1.174000,1.201000,1.225000,1.209000,1.283000,313.000000,-3079.000000,-816.000000,44.000000,100.000000,252.000000
124,1743679404641427,6.272650,-5.757520,5.831420,6.272650,5.726300,6.558330,1.246000,-1.301000,1.300000,1.329000,1.274000,1.348000,540.000000,-3366.000000,39.000000,656.000000,184.000000,280.000000
127,1743679404647876,6.672510,-6.083970,6.167150,6.672510,6.048910,7.017330,1.344000,-1.409000,1.391000,1.451000,1.374000,1.450000,1445.000000,-3747.000000,448.000000,723.000000,355.000000,456.000000
129,1743679404652229,6.944310,-6.304010,6.393690,6.944310,6.266260,7.333330,1.425000,-1.494000,1.480000,1.539000,1.512000,1.560000,1335.000000,-3479.000000,128.000000,166.000000,283.000000,504.000000
131,1743679404657716,7.220100,-6.525790,6.622220,7.220100,6.485260,7.657330,1.564000,-1.628000,1.610000,1.672000,1.594000,1.643000,356.000000,-2657.000000,-573.000000,-23.000000,-54.000000,328.000000
134,1743679404663176,7.640910,-6.861390,6.968400,7.640910,6.816500,8.158330,1.661000,-1.712000,1.693000,1.767000,1.709000,1.756000,80.000000,-2474.000000,-709.000000,173.000000,195.000000,277.000000
136,1743679404667566,7.925980,-7.086840,7.201220,7.925980,7.038910,8.502330,1.859000,-1.856000,1.816000,1.897000,1.793000,1.840000,385.000000,-2771.000000,-356.000000,319.000000,66.000000,190.000000
139,1743679404674194,8.359960,-7.427180,7.553080,8.359960,7.374510,9.033330,1.944000,-1.943000,1.925000,2.017000,1.904000,1.950000,239.000000,-2527.000000,-292.000000,192.000000,100.000000,285.000000
141,1743679404678580,8.653310,-7.655280,7.789170,8.653310,7.599330,9.397330,2.064000,-2.075000,2.009000,2.109000,2.018000,2.094000,1311.000000,-3422.000000,292.000000,382.000000,419.000000,625.000000
143,1743679404684109,8.949680,-7.884180,8.026300,8.949680,7.824840,9.769330,2.179000,-2.183000,2.172000,2.304000,2.134000,2.223000,1556.000000,-3451.000000,377.000000,467.000000,357.000000,661.000000
145,1743679404688654,9.248930,-8.113690,8.264300,9.248930,8.050860,10.149300,2.300000,-2.283000,2.286000,2.418000,2.298000,2.371000,688.000000,-3041.000000,-428.000000,329.000000,133.000000,425.000000
148,1743679404694217,9.702830,-8.458790,8.622590,9.702830,8.390540,10.734300,2.474000,-2.426000,2.455000,2.605000,2.384000,2.488000,193.000000,-2633.000000,-489.000000,71.000000,89.000000,293.000000
151,1743679404700802,10.162300,-8.804390,8.981950,10.162300,8.730510,11.337300,2.647000,-2.570000,2.612000,2.698000,2.530000,2.650000,259.000000,-2772.000000,-748.000000,96.000000,20.000000,322.000000
153,1743679404705140,10.471400,-9.034840,9.221840,10.471400,8.957160,11.749300,2.767000,-2.686000,2.735000,2.855000,2.646000,2.809000,216.000000,-2587.000000,-413.000000,321.000000,280.000000,196.000000
155,1743679404709533,10.782600,-9.265290,9.461810,10.782600,9.183810,12.169300,2.986000,-2.877000,2.932000,3.073000,2.914000,3.136000,1488.000000,-3484.000000,305.000000,560.000000,292.000000,691.000000
158,1743679404714982,11.253000,-9.610960,9.821770,11.253000,9.523790,12.814300,2.986000,-2.877000,2.932000,3.073000,2.914000,3.136000,1488.000000,-3484.000000,305.000000,560.000000,292.000000,691.000000
160,1743679404719336,11.568600,-9.841410,10.061700,11.568600,9.750440,13.254300,3.367000,-3.188000,3.260000,3.396000,3.224000,3.486000,498.000000,-3158.000000,-688.000000,208.000000,5.000000,433.000000
163,1743679404725769,12.044900,-10.187100,10.421700,12.044900,10.090400,13.929300,3.367000,-3.188000,3.260000,3.396000,3.224000,3.486000,498.000000,-3158.000000,-688.000000,208.000000,5.000000,433.000000
165,1743679404731211,12.364100,-10.417500,10.661700,12.364100,10.317100,14.389300,3.589000,-3.360000,3.423000,3.591000,3.378000,3.630000,136.000000,-3079.000000,-400.000000,313.000000,0.000000,300.000000
167,1743679404735561,12.684400,-10.648000,10.901700,12.684400,10.543700,14.857300,3.919000,-3.639000,3.680000,3.916000,3.655000,4.025000,175.000000,-2717.000000,-406.000000,126.000000,119.000000,134.000000
170,1743679404740893,13.166500,-10.993700,11.261600,13.166500,10.883700,15.574300,4.086000,-3.786000,3.820000,4.092000,3.795000,4.206000,1333.000000,-3446.000000,437.000000,583.000000,449.000000,718.000000
172,1743679404745357,13.488800,-11.224100,11.501600,13.488800,11.110300,16.062300,4.261000,-3.946000,3.975000,4.284000,3.950000,4.417000,1261.000000,-3604.000000,467.000000,556.000000,252.000000,742.000000
175,1743679404752937,13.973300,-11.569800,11.861500,13.973300,11.450300,16.809299,4.261000,-3.946000,3.975000,4.284000,3.950000,4.417000,1261.000000,-3604.000000,467.000000,556.000000,252.000000,742.000000
177,1743679404756190,14.296800,-11.800200,12.101500,14.296800,11.677000,17.317301,4.487000,-4.115000,4.150000,4.527000,4.137000,4.656000,687.000000,-3039.000000,-473.000000,49.000000,205.000000,422.000000
179,1743679404761617,14.620300,-12.030700,12.341500,14.620300,11.903600,17.833300,4.844000,-4.417000,4.470000,4.909000,4.387000,5.063000,351.000000,-2767.000000,-452.000000,54.000000,300.000000,195.000000
182,1743679404767041,15.105700,-12.376400,12.701500,15.105700,12.243600,18.622200,5.034000,-4.570000,4.630000,5.089000,4.520000,5.285000,211.000000,-2574.000000,-484.000000,262.000000,137.000000,435.000000
184,1743679404771416,15.429300,-12.606800,12.941400,15.429300,12.470300,19.157900,5.284000,-4.757000,4.827000,5.270000,4.707000,5.527000,692.000000,-2638.000000,40.000000,349.000000,343.000000,687.000000
187,1743679404777865,15.914700,-12.952500,13.301400,15.914700,12.810200,19.975599,5.284000,-4.757000,4.827000,5.270000,4.707000,5.527000,692.000000,-2638.000000,40.000000,349.000000,343.000000,687.000000
189,1743679404782216,16.238300,-13.182900,13.541400,16.238300,13.036900,20.530001,5.445000,-4.887000,4.953000,5.428000,4.839000,5.759000,1223.000000,-3424.000000,480.000000,483.000000,467.000000,818.000000
191,1743679404787657,16.561899,-13.413400,13.781300,16.561899,13.263500,21.091600,5.887000,-5.233000,5.336000,5.855000,5.189000,6.236000,538.000000,-3053.000000,-267.000000,47.000000,138.000000,451.000000
194,1743679404793055,17.047300,-13.759100,14.141300,17.047300,13.603500,21.947100,6.115000,-5.423000,5.531000,6.096000,5.368000,6.517000,327.000000,-2769.000000,-585.000000,387.000000,54.000000,363.000000
196,1743679404797366,17.370899,-13.989500,14.381300,17.370899,13.830200,22.525999,6.365000,-5.623000,5.721000,6.362000,5.520000,6.707000,422.000000,-2811.000000,-303.000000,124.000000,104.000000,379.000000
199,1743679404803910,17.856300,-14.335200,14.741200,17.856300,14.170100,23.406700,6.513000,-5.749000,5.848000,6.509000,5.723000,6.995000,322.000000,-2821.000000,-473.000000,279.000000,115.000000,516.000000
201,1743679404808265,18.179899,-14.565600,14.981200,18.179899,14.396800,24.001801,6.513000,-5.749000,5.848000,6.509000,5.723000,6.995000,322.000000,-2821.000000,-473.000000,279.000000,115.000000,516.000000
203,1743679404813702,18.503500,-14.796100,15.221200,18.503500,14.623400,24.603300,7.046000,-6.129000,6.237000,7.043000,6.056000,7.535000,1260.000000,-3379.000000,170.000000,480.000000,325.000000,704.000000
206,1743679404819163,18.988899,-15.141700,15.581100,18.988899,14.963400,25.516701,7.248000,-6.251000,6.387000,7.244000,6.274000,7.882000,563.000000,-2733.000000,-240.000000,96.000000,216.000000,375.000000
208,1743679404823498,19.312500,-15.372200,15.821100,19.312500,15.190100,26.132999,7.513000,-6.455000,6.597000,7.404000,6.410000,8.099000,360.000000,-2560.000000,-543.000000,442.000000,83.000000,497.000000
211,1743679404830021,19.797800,-15.717900,16.181101,19.797800,15.530100,27.068100,7.646000,-6.600000,6.738000,7.668000,6.591000,8.426000,262.000000,-2909.000000,-345.000000,239.000000,206.000000,635.000000
212,1743679404834363,19.959600,-15.833100,16.301100,19.959600,15.643400,27.382500,7.646000,-6.600000,6.738000,7.668000,6.591000,8.426000,262.000000,-2909.000000,-345.000000,239.000000,206.000000,635.000000
215,1743679404839859,20.445000,-16.178801,16.660999,20.445000,15.983400,28.333799,8.051000,-6.944000,7.091000,8.083000,6.902000,9.026000,1169.000000,-3393.000000,129.000000,621.000000,410.000000,842.000000
217,1743679404844147,20.768600,-16.409201,16.900999,20.768600,16.209999,28.974400,8.329000,-7.187000,7.348000,8.390000,7.087000,9.282000,767.000000,-3031.000000,18.000000,477.000000,213.000000,638.000000
220,1743679404849541,21.254000,-16.754900,17.261000,21.254000,16.549999,29.944599,8.500000,-7.333000,7.505000,8.595000,7.223000,9.681000,449.000000,-2601.000000,-126.000000,130.000000,253.000000,358.000000
223,1743679404856076,21.739401,-17.100599,17.620899,21.739401,16.889999,30.925400,8.790000,-7.544000,7.719000,8.863000,7.419000,10.049000,383.000000,-2781.000000,-611.000000,419.000000,88.000000,388.000000
224,1743679404860414,21.901199,-17.215799,17.740900,21.901199,17.003300,31.254601,8.790000,-7.544000,7.719000,8.863000,7.419000,10.049000,383.000000,-2781.000000,-611.000000,419.000000,88.000000,388.000000
227,1743679404865846,22.386600,-17.561501,18.100901,22.386600,17.343300,32.248699,9.310000,-7.897000,8.066000,9.386000,7.808000,10.726000,1346.000000,-3304.000000,485.000000,764.000000,430.000000,1030.000000
230,1743679404871258,22.872000,-17.907101,18.460800,22.872000,17.683201,33.252201,9.477000,-8.039000,8.213000,9.592000,7.954000,10.978000,907.000000,-3095.000000,-191.000000,81.000000,147.000000,458.000000
232,1743679404875572,23.195601,-18.137600,18.700800,23.195601,17.909901,33.926102,9.777000,-8.256000,8.433000,9.858000,8.112000,11.277000,443.000000,-2654.000000,-258.000000,310.000000,165.000000,471.000000
235,1743679404882080,23.681000,-18.483299,19.060801,23.681000,18.249901,34.943901,10.042000,-8.470000,8.654000,10.130000,8.320000,11.645000,260.000000,-2869.000000,-551.000000,395.000000,96.000000,407.000000
237,1743679404887520,24.004601,-18.713699,19.300699,24.004601,18.476500,35.626999,10.042000,-8.470000,8.654000,10.130000,8.320000,11.645000,260.000000,-2869.000000,-551.000000,395.000000,96.000000,407.000000
239,1743679404892935,24.328199,-18.944201,19.540701,24.328199,18.703199,36.313301,10.568000,-8.811000,9.010000,10.571000,8.651000,12.345000,797.000000,-3281.000000,-28.000000,732.000000,295.000000,1004.000000
242,1743679404897280,24.813601,-19.289801,19.900700,24.813601,19.043200,37.348801,10.780000,-8.948000,9.164000,10.788000,8.837000,12.777000,1538.000000,-3077.000000,381.000000,486.000000,441.000000,779.000000
244,1743679404902762,25.137199,-19.520300,20.140600,25.137199,19.269800,38.042900,11.087000,-9.172000,9.411000,11.086000,9.066000,13.233000,504.000000,-2791.000000,-154.000000,191.000000,199.000000,762.000000
247,1743679404908213,25.622601,-19.865999,20.500601,25.622601,19.609800,39.089199,11.372000,-9.376000,9.625000,11.396000,9.207000,13.524000,290.000000,-2700.000000,-514.000000,192.000000,104.000000,419.000000
249,1743679404912560,25.946199,-20.096399,20.740601,25.946199,19.836399,39.790001,11.372000,-9.376000,9.625000,11.396000,9.207000,13.524000,290.000000,-2700.000000,-514.000000,192.000000,104.000000,419.000000
251,1743679404918024,26.269699,-20.326900,20.980499,26.269699,20.063101,40.493198,11.808000,-9.725000,9.990000,11.873000,9.548000,14.300000,775.000000,-3085.000000,0.000000,597.000000,194.000000,888.000000
253,1743679404922362,26.593300,-20.557301,21.220501,26.593300,20.289700,41.198601,12.098000,-9.941000,10.209000,12.171000,9.740000,14.775000,1361.000000,-3459.000000,310.000000,494.000000,447.000000,826.000000
256,1743679404927722,27.078699,-20.903000,21.580500,27.078699,20.629700,42.260601,12.314000,-10.103000,10.367000,12.339000,9.994000,15.258000,487.000000,-2901.000000,-345.000000,310.000000,144.000000,512.000000
259,1743679404934194,27.564100,-21.248699,21.940399,27.564100,20.969700,43.326698,12.656000,-10.336000,10.608000,12.643000,10.155000,15.621000,169.000000,-2925.000000,-454.000000,288.000000,94.000000,367.000000
261,1743679404938514,27.887699,-21.479099,22.180401,27.887699,21.196301,44.039398,12.656000,-10.336000,10.608000,12.643000,10.155000,15.621000,169.000000,-2925.000000,-454.000000,288.000000,94.000000,367.000000
263,1743679404943972,28.211300,-21.709600,22.420401,28.211300,21.423000,44.753700,13.178000,-10.689000,10.968000,13.205000,10.611000,16.638000,785.000000,-3226.000000,27.000000,281.000000,416.000000,1268.000000
265,1743679404948330,28.534901,-21.940001,22.660400,28.534901,21.649700,45.469101,13.456000,-10.920000,11.210000,13.539000,10.755000,17.004999,1487.000000,-3358.000000,345.000000,530.000000,439.000000,1180.000000
268,1743679404953702,29.020300,-22.285700,23.020300,29.020300,21.989599,46.544399,13.665000,-11.085000,11.383000,13.743000,10.967000,17.497000,869.000000,-3078.000000,-382.000000,128.000000,70.000000,566.000000
271,1743679404960200,29.505699,-22.631399,23.380301,29.505699,22.329599,47.621700,13.999000,-11.311000,11.633000,14.058000,11.103000,17.898001,178.000000,-2838.000000,-322.000000,213.000000,201.000000,593.000000
273,1743679404964517,29.829300,-22.861799,23.620300,29.829300,22.556299,48.340698,13.999000,-11.311000,11.633000,14.058000,11.103000,17.898001,178.000000,-2838.000000,-322.000000,213.000000,201.000000,593.000000
275,1743679404969992,30.152901,-23.092300,23.860201,30.152901,22.782900,49.060200,14.565000,-11.681000,12.020000,14.544000,11.505000,19.002001,369.000000,-2968.000000,164.000000,363.000000,257.000000,1095.000000
277,1743679404974354,30.476500,-23.322701,24.100201,30.476500,23.009600,49.779999,14.885000,-11.949000,12.284000,14.909000,11.696000,19.495001,595.000000,-2819.000000,-281.000000,105.000000,417.000000,626.000000
280,1743679404979717,30.961901,-23.668400,24.460199,30.961901,23.349501,50.860001,15.080000,-12.111000,12.433000,15.115000,11.854000,19.898001,209.000000,-2772.000000,-143.000000,424.000000,96.000000,493.000000
283,1743679404986203,31.447300,-24.014099,24.820101,31.447300,23.689501,51.939999,15.369000,-12.345000,12.649000,15.450000,12.076000,20.518000,478.000000,-2844.000000,-311.000000,171.000000,264.000000,575.000000
285,1743679404990571,31.770901,-24.244499,25.060101,31.770901,23.916201,52.660000,15.369000,-12.345000,12.649000,15.450000,12.076000,20.518000,478.000000,-2844.000000,-311.000000,171.000000,264.000000,575.000000
287,1743679404996011,32.094501,-24.475000,25.300100,32.094501,24.142799,53.380001,15.968000,-12.768000,13.088000,16.018000,12.472000,21.441000,1337.000000,-3355.000000,653.000000,593.000000,300.000000,1151.000000
290,1743679405001371,32.579899,-24.820601,25.660000,32.579899,24.482800,54.459999,16.188999,-12.930000,13.252000,16.259001,12.656000,21.931999,889.000000,-3091.000000,83.000000,370.000000,302.000000,781.000000
292,1743679405005698,32.903400,-25.051100,25.900000,32.903400,24.709400,55.180000,16.514999,-13.167000,13.516000,16.461000,12.908000,22.576000,372.000000,-2727.000000,-188.000000,262.000000,125.000000,352.000000
295,1743679405012199,33.388802,-25.396799,26.260000,33.388802,25.049400,56.259998,16.725000,-13.318000,13.683000,16.754999,13.132000,23.219000,247.000000,-2625.000000,-452.000000,286.000000,334.000000,433.000000
297,1743679405016534,33.712399,-25.627199,26.499901,33.712399,25.276100,56.980000,16.725000,-13.318000,13.683000,16.754999,13.132000,23.219000,247.000000,-2625.000000,-452.000000,286.000000,334.000000,433.000000
299,1743679405022003,34.035999,-25.857599,26.739901,34.035999,25.502701,57.700001,17.252001,-13.676000,14.069000,17.268999,13.484000,24.223000,924.000000,-3126.000000,538.000000,641.000000,685.000000,1425.000000
301,1743679405026365,34.359600,-26.088100,26.979900,34.359600,25.729401,58.419998,17.700001,-14.003000,14.411000,17.742001,13.701000,24.865999,760.000000,-3132.000000,-182.000000,111.000000,212.000000,765.000000
304,1743679405031785,34.845001,-26.433800,27.339800,34.845001,26.069401,59.500000,17.961000,-14.160000,14.574000,17.957001,13.879000,25.326000,459.000000,-3020.000000,-384.000000,379.000000,270.000000,537.000000
307,1743679405038320,35.330399,-26.779400,27.699800,35.330399,26.409300,60.580002,18.316000,-14.386000,14.802000,18.295000,14.107000,25.996000,243.000000,-2918.000000,-359.000000,273.000000,89.000000,518.000000
309,1743679405042723,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,18.316000,-14.386000,14.802000,18.295000,14.107000,25.996000,243.000000,-2918.000000,-359.000000,273.000000,89.000000,518.000000
311,1743679405047145,35.977600,-27.240299,28.179800,35.977600,26.862600,62.020000,18.881001,-14.828000,15.240000,18.893000,14.573000,27.188000,1303.000000,-3695.000000,377.000000,687.000000,511.000000,1179.000000
