point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
20,1743668119184377,0.531788,-0.518455,0.519844,0.531788,0.517899,0.582344,0.222000,-0.090000,0.103000,0.175000,0.130000,0.189000,261.000000,-2918.000000,-273.000000,79.000000,-71.000000,357.000000
21,1743668119189048,0.604028,-0.590694,0.592083,0.604028,0.590139,0.654583,0.222000,-0.090000,0.103000,0.175000,0.130000,0.189000,261.000000,-2918.000000,-273.000000,79.000000,-71.000000,357.000000
22,1743668119193566,0.683142,-0.669809,0.671198,0.683142,0.669253,0.733698,0.252000,-0.122000,0.147000,0.229000,0.160000,0.192000,464.000000,-3115.000000,-268.000000,-38.000000,41.000000,381.000000
23,1743668119199253,0.769444,-0.756111,0.757500,0.769444,0.755556,0.820000,0.282000,-0.159000,0.185000,0.270000,0.211000,0.225000,316.000000,-3156.000000,-222.000000,-20.000000,15.000000,242.000000
24,1743668119203774,0.863247,-0.849913,0.851302,0.863247,0.849358,0.913802,0.318000,-0.201000,0.233000,0.315000,0.245000,0.265000,687.000000,-3223.000000,-137.000000,187.000000,294.000000,256.000000
25,1743668119208485,0.964861,-0.951528,0.952917,0.964861,0.950972,1.015420,0.357000,-0.243000,0.288000,0.368000,0.289000,0.310000,473.000000,-3029.000000,-550.000000,79.000000,242.000000,395.000000
26,1743668119214194,1.074600,-1.061270,1.062660,1.074600,1.060710,1.125160,0.399000,-0.293000,0.336000,0.421000,0.344000,0.363000,678.000000,-3275.000000,-135.000000,324.000000,199.000000,369.000000
27,1743668119218853,1.192780,-1.179440,1.180830,1.192780,1.178890,1.243330,0.465000,-0.377000,0.396000,0.475000,0.392000,0.422000,745.000000,-3290.000000,-189.000000,387.000000,131.000000,249.000000
28,1743668119224624,1.319700,-1.306370,1.307760,1.319700,1.305820,1.370260,0.495000,-0.418000,0.464000,0.528000,0.461000,0.498000,606.000000,-3195.000000,-390.000000,441.000000,120.000000,237.000000
29,1743668119229326,1.455690,-1.442360,1.443750,1.455690,1.441810,1.506250,0.567000,-0.520000,0.543000,0.600000,0.527000,0.582000,581.000000,-3201.000000,-348.000000,329.000000,175.000000,364.000000
30,1743668119233948,1.601060,-1.587700,1.589110,1.601060,1.587100,1.651610,0.624000,-0.598000,0.655000,0.710000,0.600000,0.659000,750.000000,-3114.000000,-101.000000,149.000000,115.000000,520.000000
31,1743668119238586,1.756110,-1.742320,1.744060,1.756110,1.741520,1.806670,0.699000,-0.674000,0.710000,0.755000,0.677000,0.751000,942.000000,-3406.000000,-76.000000,144.000000,135.000000,326.000000
32,1743668119244361,1.921160,-1.905920,1.908360,1.921160,1.904760,1.971720,0.793000,-0.766000,0.836000,0.884000,0.764000,0.841000,765.000000,-3526.000000,-197.000000,344.000000,412.000000,447.000000
33,1743668119249004,2.096530,-2.078180,2.081720,2.096530,2.076510,2.147080,0.892000,-0.866000,0.935000,0.968000,0.916000,0.935000,1042.000000,-3382.000000,85.000000,671.000000,221.000000,495.000000
33,1743668119253775,2.096530,-2.078180,2.081720,2.096530,2.076510,2.147080,1.003000,-1.005000,1.072000,1.102000,0.986000,1.054000,922.000000,-3661.000000,103.000000,209.000000,328.000000,412.000000
34,1743668119258497,2.282520,-2.258790,2.263820,2.282520,2.256450,2.333070,1.108000,-1.056000,1.126000,1.152000,1.152000,1.205000,1146.000000,-3711.000000,360.000000,281.000000,284.000000,502.000000
36,1743668119264378,2.687510,-2.643810,2.652980,2.687510,2.639660,2.738180,1.220000,-1.278000,1.329000,1.369000,1.277000,1.296000,873.000000,-4059.000000,-22.000000,600.000000,349.000000,535.000000
36,1743668119268884,2.687510,-2.643810,2.652980,2.687510,2.639660,2.738180,1.343000,-1.384000,1.442000,1.496000,1.487000,1.510000,1078.000000,-4167.000000,-51.000000,567.000000,256.000000,424.000000
37,1743668119274507,2.906500,-2.847600,2.859410,2.906500,2.842310,2.957920,1.566000,-1.572000,1.627000,1.689000,1.649000,1.657000,928.000000,-4197.000000,-8.000000,279.000000,302.000000,544.000000
38,1743668119279126,3.136100,-3.058480,3.073340,3.136100,3.051900,3.189530,1.723000,-1.704000,1.741000,1.805000,1.778000,1.777000,978.000000,-3657.000000,-100.000000,381.000000,361.000000,508.000000
39,1743668119283696,3.376000,-3.276160,3.294440,3.376000,3.268120,3.433330,1.999000,-1.944000,1.973000,2.058000,1.940000,1.941000,1013.000000,-3730.000000,70.000000,341.000000,267.000000,650.000000
40,1743668119289412,3.625880,-3.500310,3.522410,3.625880,3.490660,3.689580,2.146000,-2.124000,2.150000,2.241000,2.172000,2.124000,1067.000000,-3379.000000,74.000000,325.000000,316.000000,622.000000
41,1743668119293995,3.885440,-3.730630,3.756930,3.885440,3.719210,3.958330,2.320000,-2.307000,2.336000,2.443000,2.260000,2.283000,1258.000000,-3595.000000,48.000000,561.000000,405.000000,463.000000
42,1743668119299657,4.154360,-3.966790,3.997690,4.154360,3.953450,4.239580,2.524000,-2.471000,2.533000,2.665000,2.511000,2.482000,1356.000000,-3531.000000,481.000000,390.000000,246.000000,679.000000
43,1743668119304227,4.432330,-4.208500,4.244370,4.432330,4.193070,4.533330,2.745000,-2.660000,2.715000,2.855000,2.708000,2.789000,975.000000,-3283.000000,-60.000000,523.000000,614.000000,676.000000
44,1743668119308720,4.719030,-4.455430,4.496670,4.719030,4.437760,4.839580,3.025000,-2.944000,2.921000,3.035000,2.886000,3.032000,1075.000000,-3388.000000,289.000000,474.000000,273.000000,626.000000
45,1743668119314359,5.014160,-4.707270,4.754260,5.014160,4.687200,5.158330,3.164000,-3.067000,3.136000,3.232000,3.110000,3.257000,998.000000,-3451.000000,-23.000000,491.000000,440.000000,593.000000
46,1743668119318877,5.317390,-4.963710,5.016850,5.317390,4.941090,5.489580,3.485000,-3.278000,3.346000,3.448000,3.339000,3.512000,1100.000000,-3768.000000,91.000000,549.000000,344.000000,663.000000
47,1743668119324653,5.628430,-5.224450,5.284120,5.628430,5.199120,5.833330,3.755000,-3.574000,3.633000,3.797000,3.523000,3.735000,1236.000000,-3771.000000,119.000000,669.000000,281.000000,458.000000
48,1743668119329196,5.946950,-5.489150,5.555740,5.946950,5.460960,6.189580,4.038000,-3.776000,3.859000,4.078000,3.836000,4.088000,971.000000,-3648.000000,9.000000,325.000000,383.000000,658.000000
49,1743668119333694,6.272650,-5.757520,5.831420,6.272650,5.726300,6.558330,4.330000,-4.008000,4.067000,4.350000,4.066000,4.378000,566.000000,-3426.000000,-46.000000,411.000000,367.000000,593.000000
50,1743668119339317,6.605200,-6.029250,6.110840,6.605200,5.994840,6.939580,4.330000,-4.008000,4.067000,4.350000,4.066000,4.378000,566.000000,-3426.000000,-46.000000,411.000000,367.000000,593.000000
51,1743668119343834,6.944310,-6.304010,6.393690,6.944310,6.266260,7.333330,4.788000,-4.419000,4.477000,4.835000,4.461000,4.934000,1033.000000,-3492.000000,190.000000,563.000000,535.000000,560.000000
52,1743668119348407,7.289650,-6.581490,6.679640,7.289650,6.540250,7.739580,5.203000,-4.816000,4.784000,5.163000,4.703000,5.274000,1333.000000,-3439.000000,233.000000,335.000000,402.000000,677.000000
53,1743668119354058,7.640910,-6.861390,6.968400,7.640910,6.816500,8.158330,5.203000,-4.816000,4.784000,5.163000,4.703000,5.274000,1333.000000,-3439.000000,233.000000,335.000000,402.000000,677.000000
54,1743668119358607,7.997790,-7.143390,7.259650,7.997790,7.094690,8.589580,5.519000,-5.064000,5.143000,5.548000,4.906000,5.563000,1204.000000,-3661.000000,165.000000,405.000000,423.000000,789.000000
55,1743668119364481,8.359960,-7.427180,7.553080,8.359960,7.374510,9.033330,5.874000,-5.287000,5.398000,5.848000,5.241000,5.896000,1345.000000,-3766.000000,90.000000,505.000000,469.000000,755.000000
55,1743668119369130,8.727120,-7.712440,7.848360,8.727120,7.655650,9.489580,6.221000,-5.585000,5.675000,6.211000,5.413000,6.238000,1040.000000,-3507.000000,522.000000,628.000000,448.000000,919.000000
56,1743668119373884,8.727120,-7.712440,7.848360,8.727120,7.655650,9.489580,6.514000,-5.684000,5.772000,6.313000,5.749000,6.678000,1197.000000,-3496.000000,273.000000,420.000000,381.000000,710.000000
57,1743668119378554,9.098950,-7.998870,8.145200,9.098950,7.937790,9.958330,6.843000,-6.083000,6.197000,6.851000,5.960000,6.973000,1070.000000,-3542.000000,139.000000,405.000000,311.000000,847.000000
58,1743668119384493,9.475150,-8.286140,8.443280,9.475150,8.220630,10.439600,7.097000,-6.285000,6.420000,7.128000,6.389000,7.609000,941.000000,-3371.000000,115.000000,405.000000,421.000000,767.000000
59,1743668119389125,9.855390,-8.573960,8.742290,9.855390,8.503850,10.933300,7.599000,-6.670000,6.807000,7.603000,6.560000,7.896000,913.000000,-3309.000000,-12.000000,509.000000,311.000000,949.000000
60,1743668119393860,10.239400,-8.862000,9.041910,10.239400,8.787170,11.439600,7.786000,-6.806000,6.972000,7.786000,6.793000,8.301000,892.000000,-3393.000000,-32.000000,546.000000,266.000000,608.000000
61,1743668119398520,10.626800,-9.150060,9.341830,10.626800,9.070480,11.958300,8.184000,-7.186000,7.338000,8.261000,7.051000,8.725000,1006.000000,-3454.000000,-5.000000,444.000000,324.000000,1096.000000
62,1743668119404286,11.017300,-9.438130,9.641790,11.017300,9.353800,12.489600,8.477000,-7.459000,7.617000,8.595000,7.281000,9.161000,854.000000,-3308.000000,-14.000000,591.000000,286.000000,836.000000
63,1743668119408880,11.410600,-9.726190,9.941760,11.410600,9.637110,13.033300,8.867000,-7.779000,7.932000,9.012000,7.543000,9.617000,975.000000,-3342.000000,115.000000,388.000000,281.000000,711.000000
64,1743668119414457,11.806400,-10.014200,10.241700,11.806400,9.920430,13.589600,9.030000,-7.881000,8.032000,9.159000,7.882000,10.184000,1084.000000,-3446.000000,335.000000,456.000000,298.000000,872.000000
65,1743668119419049,12.204400,-10.302300,10.541700,12.204400,10.203700,14.158300,9.641000,-8.294000,8.480000,9.743000,8.073000,10.508000,793.000000,-3036.000000,39.000000,282.000000,138.000000,781.000000
66,1743668119424705,12.604200,-10.590400,10.841700,12.604200,10.487100,14.739600,9.976000,-8.570000,8.732000,10.081000,8.414000,11.097000,1012.000000,-3163.000000,219.000000,452.000000,284.000000,771.000000
67,1743668119429431,13.005600,-10.878400,11.141600,13.005600,10.770400,15.333300,10.338000,-8.838000,9.019000,10.453000,8.629000,11.490000,788.000000,-3463.000000,40.000000,364.000000,380.000000,901.000000
68,1743668119434038,13.408200,-11.166500,11.441600,13.408200,11.053700,15.939600,10.674000,-9.050000,9.254000,10.717000,8.964000,12.222000,958.000000,-3001.000000,-30.000000,551.000000,303.000000,804.000000
69,1743668119438563,13.811700,-11.454600,11.741600,13.811700,11.337000,16.558300,11.266000,-9.445000,9.661000,11.251000,9.257000,12.734000,580.000000,-2841.000000,137.000000,326.000000,286.000000,937.000000
70,1743668119444228,14.215900,-11.742600,12.041500,14.215900,11.620300,17.189600,11.567000,-9.700000,9.935000,11.604000,9.497000,13.268000,605.000000,-2952.000000,58.000000,443.000000,293.000000,957.000000
71,1743668119448745,14.620300,-12.030700,12.341500,14.620300,11.903600,17.833300,11.889000,-9.975000,10.205000,11.979000,9.736000,13.730000,841.000000,-3034.000000,269.000000,403.000000,376.000000,750.000000
72,1743668119454463,15.024800,-12.318700,12.641500,15.024800,12.186900,18.489500,12.262000,-10.233000,10.456000,12.321000,10.141000,14.316000,742.000000,-3108.000000,6.000000,514.000000,237.000000,621.000000
73,1743668119458975,15.429300,-12.606800,12.941400,15.429300,12.470300,19.157900,12.676000,-10.504000,10.744000,12.705000,10.423000,15.092000,695.000000,-3287.000000,72.000000,510.000000,326.000000,884.000000
74,1743668119464555,15.833800,-12.894900,13.241400,15.833800,12.753600,19.838200,13.092000,-10.774000,11.027000,13.077000,10.702000,15.670000,913.000000,-3393.000000,97.000000,542.000000,351.000000,855.000000
75,1743668119469181,16.238300,-13.182900,13.541400,16.238300,13.036900,20.530001,13.421000,-11.039000,11.314000,13.469000,10.953000,16.240999,705.000000,-3098.000000,-108.000000,352.000000,344.000000,985.000000
76,1743668119473799,16.642799,-13.471000,13.841300,16.642799,13.320200,21.233101,13.779000,-11.314000,11.614000,13.860000,11.193000,16.868000,645.000000,-3228.000000,66.000000,314.000000,340.000000,720.000000
76,1743668119478394,16.642799,-13.471000,13.841300,16.642799,13.320200,21.233101,14.355000,-11.655000,12.008000,14.371000,11.418000,17.427000,977.000000,-3271.000000,140.000000,379.000000,451.000000,814.000000
78,1743668119484132,17.451799,-14.047100,14.441300,17.451799,13.886800,22.671700,14.746000,-11.932000,12.253000,14.747000,11.656000,18.080000,457.000000,-2943.000000,-96.000000,380.000000,253.000000,1030.000000
78,1743668119488614,17.451799,-14.047100,14.441300,17.451799,13.886800,22.671700,14.746000,-11.932000,12.253000,14.747000,11.656000,18.080000,457.000000,-2943.000000,-96.000000,380.000000,253.000000,1030.000000
79,1743668119494290,17.856300,-14.335200,14.741200,17.856300,14.170100,23.406700,15.071000,-12.204000,12.525000,15.118000,12.047000,18.923000,630.000000,-3356.000000,309.000000,379.000000,316.000000,871.000000
80,1743668119498794,18.260799,-14.623200,15.041200,18.260799,14.453500,24.151600,15.430000,-12.480000,12.795000,15.471000,12.211000,19.334000,715.000000,-3476.000000,-212.000000,365.000000,317.000000,743.000000
81,1743668119504521,18.665300,-14.911300,15.341200,18.665300,14.736800,24.906300,15.773000,-12.755000,13.082000,15.853000,12.608000,20.256001,599.000000,-3143.000000,190.000000,329.000000,308.000000,833.000000
82,1743668119508942,19.069799,-15.199400,15.641100,19.069799,15.020100,25.670300,16.170000,-13.038000,13.381000,16.254000,12.897000,20.938999,745.000000,-3101.000000,216.000000,344.000000,349.000000,960.000000
83,1743668119513577,19.474300,-15.487400,15.941100,19.474300,15.303400,26.443300,16.722000,-13.410000,13.789000,16.764999,13.123000,21.530001,715.000000,-2963.000000,-54.000000,430.000000,441.000000,932.000000
84,1743668119519137,19.878700,-15.775500,16.241100,19.878700,15.586700,27.225201,17.162001,-13.547000,13.959000,16.971001,13.432000,22.377001,817.000000,-3070.000000,101.000000,547.000000,369.000000,976.000000
85,1743668119523611,20.283199,-16.063499,16.541000,20.283199,15.870000,28.015400,17.386999,-13.889000,14.280000,17.431000,13.533000,22.634001,824.000000,-2890.000000,276.000000,565.000000,494.000000,1041.000000
86,1743668119529246,20.687700,-16.351601,16.841000,20.687700,16.153299,28.813801,17.641001,-14.080000,14.477000,17.677000,13.966000,23.790001,612.000000,-3012.000000,-29.000000,473.000000,408.000000,951.000000
87,1743668119533801,21.092199,-16.639700,17.141001,21.092199,16.436701,29.620001,18.290001,-14.473000,14.882000,18.285000,14.265000,24.586000,694.000000,-3101.000000,77.000000,424.000000,349.000000,698.000000
88,1743668119538479,21.496700,-16.927700,17.440901,21.496700,16.719999,30.433701,18.627001,-14.694000,15.139000,18.636000,14.584000,25.408001,585.000000,-3342.000000,69.000000,286.000000,384.000000,858.000000
89,1743668119544266,21.901199,-17.215799,17.740900,21.901199,17.003300,31.254601,19.259001,-15.059000,15.516000,19.101999,14.913000,26.232000,760.000000,-3292.000000,73.000000,435.000000,398.000000,1001.000000
90,1743668119548834,22.305700,-17.503901,18.040899,22.305700,17.286600,32.082298,19.492001,-15.336000,15.779000,19.487000,15.198000,27.044001,741.000000,-3017.000000,-165.000000,375.000000,271.000000,1051.000000
91,1743668119553537,22.710199,-17.791901,18.340799,22.710199,17.569901,32.916698,19.931000,-15.687000,16.143999,19.917999,15.461000,27.802000,689.000000,-2877.000000,167.000000,408.000000,295.000000,883.000000
92,1743668119559200,23.114700,-18.080000,18.640800,23.114700,17.853201,33.757198,20.261999,-15.915000,16.413000,20.256001,15.748000,28.700001,684.000000,-3124.000000,-33.000000,299.000000,182.000000,700.000000
93,1743668119563757,23.519199,-18.368000,18.940800,23.519199,18.136600,34.603802,20.749001,-16.329000,16.799999,20.812000,15.917000,29.261999,649.000000,-2742.000000,-119.000000,418.000000,342.000000,781.000000
94,1743668119569571,23.923700,-18.656099,19.240700,23.923700,18.419901,35.455898,21.233000,-16.636999,17.129000,21.250000,16.252001,30.173000,524.000000,-3101.000000,316.000000,421.000000,356.000000,846.000000
95,1743668119574189,24.328199,-18.944201,19.540701,24.328199,18.703199,36.313301,21.482000,-16.796000,17.298000,21.483000,16.518999,30.936001,749.000000,-3230.000000,33.000000,568.000000,211.000000,835.000000
96,1743668119578983,24.732700,-19.232201,19.840700,24.732700,18.986500,37.175800,22.017000,-17.173000,17.672001,21.990000,16.820000,31.743999,546.000000,-3095.000000,317.000000,431.000000,458.000000,922.000000
97,1743668119583657,25.137199,-19.520300,20.140600,25.137199,19.269800,38.042900,22.389999,-17.464001,17.966000,22.386999,17.075001,32.400002,509.000000,-2895.000000,253.000000,401.000000,270.000000,950.000000
97,1743668119588442,25.137199,-19.520300,20.140600,25.137199,19.269800,38.042900,22.811001,-17.792999,18.313999,22.586000,17.436001,33.419998,680.000000,-2893.000000,142.000000,348.000000,259.000000,975.000000
99,1743668119594282,25.946199,-20.096399,20.740601,25.946199,19.836399,39.790001,23.084999,-17.955000,18.488001,23.065001,17.726000,34.314999,626.000000,-2949.000000,209.000000,397.000000,517.000000,920.000000
99,1743668119598914,25.946199,-20.096399,20.740601,25.946199,19.836399,39.790001,23.615999,-18.186001,18.719999,23.362000,17.941999,35.033001,675.000000,-2827.000000,108.000000,379.000000,281.000000,942.000000
100,1743668119603610,26.350599,-20.384501,21.040501,26.350599,20.119801,40.669300,23.983999,-18.599001,19.162001,23.974001,18.149000,35.686001,609.000000,-3176.000000,95.000000,297.000000,420.000000,963.000000
102,1743668119609423,27.159599,-20.960600,21.640499,27.159599,20.686399,42.438000,23.983999,-18.599001,19.162001,23.974001,18.149000,35.686001,609.000000,-3176.000000,95.000000,297.000000,420.000000,963.000000
102,1743668119614033,27.159599,-20.960600,21.640499,27.159599,20.686399,42.438000,24.653000,-19.059000,19.615999,24.601999,18.746000,37.598999,784.000000,-3376.000000,92.000000,418.000000,419.000000,820.000000
103,1743668119618680,27.564100,-21.248699,21.940399,27.564100,20.969700,43.326698,24.653000,-19.059000,19.615999,24.601999,18.746000,37.598999,784.000000,-3376.000000,92.000000,418.000000,419.000000,820.000000
104,1743668119624513,27.968599,-21.536699,22.240400,27.968599,21.253000,44.217899,25.153999,-19.399000,19.969999,25.091000,19.142000,38.273998,714.000000,-3085.000000,268.000000,438.000000,371.000000,791.000000
105,1743668119629298,28.373100,-21.824800,22.540400,28.373100,21.536301,45.111301,25.589001,-19.701000,20.295000,25.554001,19.434000,39.513000,485.000000,-2940.000000,-34.000000,410.000000,332.000000,816.000000
106,1743668119633930,28.777599,-22.112801,22.840300,28.777599,21.819599,46.006500,25.881001,-19.923000,20.541000,25.837999,19.702000,40.388000,465.000000,-2563.000000,276.000000,365.000000,361.000000,669.000000
107,1743668119638563,29.182100,-22.400900,23.140301,29.182100,22.103001,46.903301,26.334999,-20.289000,20.964001,26.337000,19.839001,40.758999,704.000000,-2733.000000,240.000000,458.000000,459.000000,863.000000
108,1743668119644372,29.586599,-22.688999,23.440300,29.586599,22.386299,47.801399,26.658001,-20.506001,21.162001,26.617001,20.181000,41.923000,571.000000,-2789.000000,25.000000,542.000000,303.000000,850.000000
109,1743668119648983,29.991100,-22.976999,23.740200,29.991100,22.669600,48.700401,27.132999,-20.830999,21.489000,27.122999,20.499001,42.977001,706.000000,-2927.000000,389.000000,401.000000,441.000000,930.000000
110,1743668119653684,30.395599,-23.265100,24.040199,30.395599,22.952900,49.600101,27.386000,-21.058001,21.722000,27.445000,20.764999,43.817001,649.000000,-3013.000000,226.000000,477.000000,422.000000,760.000000
111,1743668119659451,30.800100,-23.553200,24.340200,30.800100,23.236200,50.500000,27.971001,-21.500999,22.181999,28.025999,20.969999,44.416000,733.000000,-3024.000000,270.000000,433.000000,365.000000,757.000000
112,1743668119663880,31.204599,-23.841200,24.640100,31.204599,23.519501,51.400002,28.384001,-21.757999,22.472000,28.400999,21.312000,45.431000,512.000000,-2780.000000,162.000000,466.000000,449.000000,853.000000
113,1743668119669460,31.609100,-24.129299,24.940100,31.609100,23.802799,52.299999,28.795000,-22.044001,22.743000,28.788000,21.555000,46.110001,747.000000,-2996.000000,227.000000,452.000000,414.000000,942.000000
114,1743668119674025,32.013599,-24.417299,25.240101,32.013599,24.086201,53.200001,29.205000,-22.346001,23.094000,28.941999,21.945999,47.209000,635.000000,-2898.000000,331.000000,411.000000,303.000000,902.000000
115,1743668119678571,32.418098,-24.705400,25.540001,32.418098,24.369499,54.099998,29.559999,-22.624001,23.361000,29.608000,22.174999,48.070000,378.000000,-2783.000000,-257.000000,466.000000,525.000000,865.000000
116,1743668119684447,32.822498,-24.993500,25.840000,32.822498,24.652800,55.000000,29.829000,-22.818001,23.549999,29.878000,22.541000,49.305000,493.000000,-2669.000000,-74.000000,514.000000,540.000000,901.000000
117,1743668119688900,33.227001,-25.281500,26.139999,33.227001,24.936100,55.900002,30.459000,-23.226999,23.957001,30.417999,22.666000,49.688000,669.000000,-3191.000000,-156.000000,599.000000,391.000000,913.000000
118,1743668119694629,33.631500,-25.569599,26.439899,33.631500,25.219400,56.799999,30.634001,-23.337000,24.099001,30.601999,23.006001,50.888000,495.000000,-2918.000000,9.000000,498.000000,464.000000,824.000000
119,1743668119699286,34.035999,-25.857599,26.739901,34.035999,25.502701,57.700001,31.224001,-23.771000,24.540001,31.194000,23.245001,51.595001,663.000000,-3049.000000,388.000000,531.000000,524.000000,667.000000
120,1743668119703945,34.440498,-26.145700,27.039900,34.440498,25.785999,58.599998,31.695000,-24.112000,24.868999,31.606001,23.594000,52.591999,598.000000,-2664.000000,144.000000,385.000000,350.000000,817.000000
121,1743668119708645,34.845001,-26.433800,27.339800,34.845001,26.069401,59.500000,31.966000,-24.337000,25.113001,31.926001,23.826000,53.282001,568.000000,-2736.000000,263.000000,540.000000,461.000000,783.000000
122,1743668119714472,35.249500,-26.721800,27.639799,35.249500,26.352699,60.400002,32.457001,-24.679001,25.469000,32.394001,24.176001,54.317001,579.000000,-2624.000000,363.000000,356.000000,354.000000,893.000000
123,1743668119719159,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,32.764999,-24.906000,25.702000,32.723999,24.455999,55.250999,483.000000,-2763.000000,383.000000,527.000000,325.000000,890.000000
123,1743668119723805,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,33.113998,-25.143999,25.976999,33.082001,24.749001,56.292000,358.000000,-2669.000000,183.000000,308.000000,332.000000,836.000000
124,1743668119728556,36.058498,-27.298000,28.239700,36.058498,26.919300,62.200001,33.648998,-25.525999,26.351999,33.636002,24.945000,56.977001,648.000000,-2905.000000,-24.000000,429.000000,499.000000,883.000000
