point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
187,1743685245082488,15.914700,-12.952500,13.301400,15.914700,12.810200,19.975599,5.656000,-5.046000,5.127000,5.611000,4.974000,5.870000,1306.000000,-3406.000000,36.000000,579.000000,213.000000,631.000000
189,1743685245086959,16.238300,-13.182900,13.541400,16.238300,13.036900,20.530001,5.804000,-5.166000,5.259000,5.776000,5.118000,6.160000,483.000000,-3048.000000,-171.000000,-4.000000,209.000000,410.000000
191,1743685245092553,16.561899,-13.413400,13.781300,16.561899,13.263500,21.091600,6.056000,-5.362000,5.465000,6.005000,5.266000,6.318000,297.000000,-2530.000000,-578.000000,495.000000,48.000000,195.000000
193,1743685245097020,16.885500,-13.643800,14.021300,16.885500,13.490200,21.660200,6.295000,-5.556000,5.655000,6.269000,5.445000,6.632000,366.000000,-3007.000000,-271.000000,74.000000,35.000000,352.000000
196,1743685245102573,17.370899,-13.989500,14.381300,17.370899,13.830200,22.525999,6.442000,-5.686000,5.780000,6.420000,5.611000,6.816000,277.000000,-2704.000000,-352.000000,301.000000,126.000000,339.000000
199,1743685245109238,17.856300,-14.335200,14.741200,17.856300,14.170100,23.406700,6.683000,-5.876000,5.971000,6.683000,5.800000,7.102000,1184.000000,-3455.000000,102.000000,501.000000,305.000000,736.000000
201,1743685245113640,18.179899,-14.565600,14.981200,18.179899,14.396800,24.001801,6.852000,-6.006000,6.109000,6.874000,5.998000,7.455000,1509.000000,-3470.000000,255.000000,526.000000,283.000000,723.000000
203,1743685245118027,18.503500,-14.796100,15.221200,18.503500,14.623400,24.603300,7.167000,-6.203000,6.329000,7.174000,6.216000,7.789000,666.000000,-2985.000000,-76.000000,200.000000,195.000000,412.000000
206,1743685245123491,18.988899,-15.141700,15.581100,18.988899,14.963400,25.516701,7.356000,-6.339000,6.458000,7.325000,6.350000,8.019000,156.000000,-2650.000000,-252.000000,199.000000,205.000000,490.000000
208,1743685245127967,19.312500,-15.372200,15.821100,19.312500,15.190100,26.132999,7.603000,-6.550000,6.667000,7.576000,6.539000,8.345000,407.000000,-2687.000000,-403.000000,224.000000,163.000000,425.000000
211,1743685245134602,19.797800,-15.717900,16.181101,19.797800,15.530100,27.068100,7.786000,-6.725000,6.850000,7.781000,6.687000,8.606000,328.000000,-2765.000000,-547.000000,329.000000,141.000000,364.000000
213,1743685245139071,20.121401,-15.948300,16.421000,20.121401,15.756700,27.698299,7.786000,-6.725000,6.850000,7.781000,6.687000,8.606000,328.000000,-2765.000000,-547.000000,329.000000,141.000000,364.000000
215,1743685245144663,20.445000,-16.178801,16.660999,20.445000,15.983400,28.333799,8.238000,-7.091000,7.242000,8.278000,6.925000,9.069000,1291.000000,-3277.000000,98.000000,519.000000,312.000000,752.000000
218,1743685245149156,20.930401,-16.524401,17.021000,20.930401,16.323299,29.296600,8.504000,-7.308000,7.485000,8.594000,7.150000,9.541000,745.000000,-2678.000000,-113.000000,218.000000,388.000000,482.000000
220,1743685245154658,21.254000,-16.754900,17.261000,21.254000,16.549999,29.944599,8.701000,-7.461000,7.635000,8.779000,7.374000,9.946000,304.000000,-2827.000000,-441.000000,212.000000,149.000000,357.000000
223,1743685245160192,21.739401,-17.100599,17.620899,21.739401,16.889999,30.925400,9.006000,-7.675000,7.849000,9.083000,7.553000,10.338000,169.000000,-2812.000000,-537.000000,57.000000,213.000000,354.000000
225,1743685245165720,22.063000,-17.330999,17.860901,22.063000,17.116600,31.584900,9.006000,-7.675000,7.849000,9.083000,7.553000,10.338000,169.000000,-2812.000000,-537.000000,57.000000,213.000000,354.000000
227,1743685245170189,22.386600,-17.561501,18.100901,22.386600,17.343300,32.248699,9.472000,-8.013000,8.167000,9.532000,7.914000,10.980000,407.000000,-2920.000000,-117.000000,213.000000,297.000000,752.000000
230,1743685245175710,22.872000,-17.907101,18.460800,22.872000,17.683201,33.252201,9.735000,-8.208000,8.384000,9.806000,8.046000,11.217000,1482.000000,-3436.000000,298.000000,548.000000,487.000000,1248.000000
232,1743685245180193,23.195601,-18.137600,18.700800,23.195601,17.909901,33.926102,10.027000,-8.443000,8.621000,10.093000,8.294000,11.657000,512.000000,-2828.000000,-193.000000,279.000000,282.000000,424.000000
234,1743685245185723,23.519199,-18.368000,18.940800,23.519199,18.136600,34.603802,10.240000,-8.591000,8.774000,10.295000,8.440000,11.994000,324.000000,-2863.000000,-384.000000,254.000000,-5.000000,296.000000
237,1743685245191302,24.004601,-18.713699,19.300699,24.004601,18.476500,35.626999,10.445000,-8.732000,8.920000,10.487000,8.670000,12.492000,310.000000,-2842.000000,-501.000000,288.000000,168.000000,373.000000
240,1743685245196837,24.490000,-19.059401,19.660700,24.490000,18.816500,36.657700,10.840000,-8.977000,9.187000,10.843000,8.798000,12.766000,405.000000,-2330.000000,-323.000000,187.000000,45.000000,338.000000
242,1743685245201274,24.813601,-19.289801,19.900700,24.813601,19.043200,37.348801,11.111000,-9.181000,9.403000,11.111000,9.000000,13.204000,1103.000000,-3144.000000,142.000000,412.000000,534.000000,1090.000000
244,1743685245206749,25.137199,-19.520300,20.140600,25.137199,19.269800,38.042900,11.296000,-9.330000,9.560000,11.326000,9.146000,13.506000,366.000000,-2636.000000,-180.000000,111.000000,108.000000,404.000000
247,1743685245212250,25.622601,-19.865999,20.500601,25.622601,19.609800,39.089199,11.596000,-9.548000,9.720000,11.512000,9.354000,13.923000,247.000000,-2803.000000,-378.000000,329.000000,246.000000,466.000000
249,1743685245217793,25.946199,-20.096399,20.740601,25.946199,19.836399,39.790001,11.596000,-9.548000,9.720000,11.512000,9.354000,13.923000,247.000000,-2803.000000,-378.000000,329.000000,246.000000,466.000000
251,1743685245222256,26.269699,-20.326900,20.980499,26.269699,20.063101,40.493198,12.104000,-9.860000,10.114000,12.046000,9.732000,14.804000,751.000000,-2747.000000,-93.000000,448.000000,276.000000,938.000000
254,1743685245227843,26.755100,-20.672501,21.340500,26.755100,20.403099,41.552101,12.304000,-10.079000,10.329000,12.329000,9.949000,15.276000,1388.000000,-3351.000000,505.000000,726.000000,488.000000,1122.000000
256,1743685245232354,27.078699,-20.903000,21.580500,27.078699,20.629700,42.260601,12.635000,-10.316000,10.579000,12.641000,10.195000,15.810000,386.000000,-2954.000000,-385.000000,174.000000,161.000000,643.000000
259,1743685245239005,27.564100,-21.248699,21.940399,27.564100,20.969700,43.326698,12.856000,-10.467000,10.714000,12.826000,10.368000,16.143999,367.000000,-2918.000000,-394.000000,414.000000,260.000000,430.000000
261,1743685245243527,27.887699,-21.479099,22.180401,27.887699,21.196301,44.039398,13.142000,-10.667000,10.949000,13.175000,10.507000,16.528000,292.000000,-2905.000000,-363.000000,104.000000,12.000000,286.000000
263,1743685245248040,28.211300,-21.709600,22.420401,28.211300,21.423000,44.753700,13.448000,-10.891000,11.178000,13.491000,10.724000,17.034000,740.000000,-2970.000000,-42.000000,470.000000,409.000000,1028.000000
266,1743685245253534,28.696699,-22.055201,22.780300,28.696699,21.763000,45.827301,13.745000,-11.045000,11.339000,13.698000,10.938000,17.510000,1189.000000,-3629.000000,215.000000,542.000000,290.000000,957.000000
268,1743685245257930,29.020300,-22.285700,23.020300,29.020300,21.989599,46.544399,13.962000,-11.278000,11.592000,14.036000,11.082000,17.907000,408.000000,-3052.000000,-258.000000,89.000000,146.000000,460.000000
271,1743685245264505,29.505699,-22.631399,23.380301,29.505699,22.329599,47.621700,14.213000,-11.424000,11.752000,14.223000,11.295000,18.431999,313.000000,-2992.000000,-460.000000,306.000000,130.000000,554.000000
273,1743685245268934,29.829300,-22.861799,23.620300,29.829300,22.556299,48.340698,14.588000,-11.679000,12.028000,14.570000,11.450000,18.896000,107.000000,-2757.000000,-218.000000,260.000000,177.000000,361.000000
275,1743685245274526,30.152901,-23.092300,23.860201,30.152901,22.782900,49.060200,14.734000,-11.799000,12.146000,14.729000,11.648000,19.473000,721.000000,-2866.000000,69.000000,553.000000,511.000000,1047.000000
277,1743685245279026,30.476500,-23.322701,24.100201,30.476500,23.009600,49.779999,15.093000,-12.104000,12.435000,15.126000,11.841000,19.982000,1086.000000,-3455.000000,643.000000,646.000000,302.000000,1000.000000
280,1743685245284591,30.961901,-23.668400,24.460199,30.961901,23.349501,50.860001,15.301000,-12.269000,12.589000,15.365000,11.990000,20.400000,580.000000,-2973.000000,-242.000000,115.000000,80.000000,532.000000
283,1743685245291288,31.447300,-24.014099,24.820101,31.447300,23.689501,51.939999,15.634000,-12.507000,12.844000,15.696000,12.245000,20.972000,230.000000,-2755.000000,-399.000000,293.000000,226.000000,440.000000
285,1743685245295770,31.770901,-24.244499,25.060101,31.770901,23.916201,52.660000,15.853000,-12.665000,13.005000,15.912000,12.506000,21.546000,398.000000,-2609.000000,-184.000000,204.000000,85.000000,532.000000
287,1743685245300159,32.094501,-24.475000,25.300100,32.094501,24.142799,53.380001,16.237000,-12.952000,13.293000,16.316999,12.698000,22.021999,502.000000,-2785.000000,-38.000000,399.000000,197.000000,970.000000
290,1743685245305632,32.579899,-24.820601,25.660000,32.579899,24.482800,54.459999,16.458000,-13.108000,13.461000,16.514999,12.919000,22.674999,795.000000,-3059.000000,117.000000,472.000000,69.000000,555.000000
292,1743685245310011,32.903400,-25.051100,25.900000,32.903400,24.709400,55.180000,16.781000,-13.336000,13.694000,16.791000,13.147000,23.308001,308.000000,-2588.000000,-303.000000,331.000000,277.000000,393.000000
295,1743685245317640,33.388802,-25.396799,26.260000,33.388802,25.049400,56.259998,17.072001,-13.547000,13.936000,17.093000,13.287000,23.724001,345.000000,-2374.000000,-156.000000,322.000000,71.000000,571.000000
297,1743685245320969,33.712399,-25.627199,26.499901,33.712399,25.276100,56.980000,17.275999,-13.702000,14.096000,17.298000,13.493000,24.253000,306.000000,-2451.000000,-284.000000,345.000000,267.000000,502.000000
299,1743685245326458,34.035999,-25.857599,26.739901,34.035999,25.502701,57.700001,17.542000,-13.899000,14.296000,17.579000,13.671000,24.790001,754.000000,-2993.000000,207.000000,599.000000,455.000000,1288.000000
302,1743685245331928,34.521400,-26.203300,27.099899,34.521400,25.842699,58.779999,17.917000,-14.128000,14.533000,17.924000,13.915000,25.459000,1064.000000,-3303.000000,3.000000,449.000000,285.000000,594.000000
304,1743685245336343,34.845001,-26.433800,27.339800,34.845001,26.069401,59.500000,18.285000,-14.352000,14.771000,18.264000,14.057000,25.912001,299.000000,-2826.000000,-276.000000,231.000000,139.000000,524.000000
307,1743685245342990,35.330399,-26.779400,27.699800,35.330399,26.409300,60.580002,18.598000,-14.592000,14.992000,18.569000,14.291000,26.538000,164.000000,-2918.000000,-448.000000,174.000000,167.000000,523.000000
309,1743685245347479,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,18.598000,-14.592000,14.992000,18.569000,14.291000,26.538000,164.000000,-2918.000000,-448.000000,174.000000,167.000000,523.000000
