point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
149,1743686364828520,21.901199,-17.215799,17.740900,21.901199,17.003300,31.254601,11.186000,-9.218000,9.466000,11.195000,9.132000,13.331000,1788.000000,-3554.000000,608.000000,-305.000000,207.000000,1424.000000
150,1743686364832921,22.143900,-17.388599,17.920900,22.143900,17.173300,31.750401,11.532000,-9.482000,9.743000,11.510000,9.306000,13.807000,281.000000,-2829.000000,-358.000000,237.000000,257.000000,603.000000
152,1743686364838380,22.629299,-17.734301,18.280800,22.629299,17.513300,32.749298,11.758000,-9.648000,9.915000,11.714000,9.451000,14.235000,294.000000,-2666.000000,-316.000000,305.000000,167.000000,333.000000
153,1743686364843841,22.872000,-17.907101,18.460800,22.872000,17.683201,33.252201,12.083000,-9.890000,10.163000,12.067000,9.687000,14.826000,246.000000,-2842.000000,-266.000000,-449.000000,249.000000,454.000000
155,1743686364848242,23.357401,-18.252800,18.820801,23.357401,18.023199,34.264500,12.319000,-10.059000,10.327000,12.281000,9.952000,15.316000,353.000000,-2755.000000,-211.000000,1163.000000,155.000000,404.000000
157,1743686364853676,23.842800,-18.598499,19.180700,23.842800,18.363199,35.285000,12.675000,-10.298000,10.567000,12.594000,10.129000,15.685000,160.000000,-2939.000000,-347.000000,519.000000,155.000000,373.000000
158,1743686364858036,24.085501,-18.771299,19.360701,24.085501,18.533199,35.798199,12.895000,-10.463000,10.730000,12.848000,10.386000,16.208000,192.000000,-2842.000000,-390.000000,103.000000,9.000000,274.000000
160,1743686364864537,24.570900,-19.117001,19.720699,24.570900,18.873199,36.830200,13.211000,-10.692000,10.976000,13.204000,10.612000,16.771000,1047.000000,-3290.000000,299.000000,1531.000000,635.000000,1246.000000
161,1743686364868941,24.813601,-19.289801,19.900700,24.813601,19.043200,37.348801,13.542000,-10.945000,11.247000,13.559000,10.783000,17.124001,1595.000000,-3458.000000,668.000000,466.000000,611.000000,1546.000000
163,1743686364874396,25.299000,-19.635500,20.260599,25.299000,19.383101,38.390999,13.892000,-11.211000,11.532000,13.918000,11.013000,17.764000,489.000000,-2976.000000,-204.000000,-478.000000,96.000000,662.000000
165,1743686364879864,25.784401,-19.981199,20.620600,25.784401,19.723101,39.439301,14.282000,-11.373000,11.711000,14.133000,11.244000,18.384001,361.000000,-2808.000000,-524.000000,784.000000,151.000000,492.000000
166,1743686364884207,26.027100,-20.153999,20.800600,26.027100,19.893101,39.965599,14.533000,-11.612000,11.975000,14.364000,11.377000,18.802999,52.000000,-2698.000000,-158.000000,-273.000000,243.000000,444.000000
168,1743686364889646,26.512400,-20.499701,21.160500,26.512400,20.233101,41.021999,14.757000,-11.758000,12.145000,14.710000,11.627000,19.441000,127.000000,-2821.000000,98.000000,-280.000000,283.000000,339.000000
169,1743686364894055,26.755100,-20.672501,21.340500,26.755100,20.403099,41.552101,15.045000,-12.025000,12.377000,15.029000,11.869000,20.049999,217.000000,-2777.000000,-317.000000,705.000000,146.000000,421.000000
171,1743686364899531,27.240499,-21.018200,21.700500,27.240499,20.743000,42.615501,15.299000,-12.238000,12.565000,15.299000,12.050000,20.540001,196.000000,-2828.000000,-423.000000,325.000000,113.000000,455.000000
172,1743686364903881,27.483200,-21.191000,21.880400,27.483200,20.913000,43.148701,15.622000,-12.483000,12.814000,15.692000,12.290000,21.191999,984.000000,-3466.000000,250.000000,-143.000000,593.000000,1224.000000
174,1743686364909367,27.968599,-21.536699,22.240400,27.968599,21.253000,44.217899,15.939000,-12.691000,13.036000,15.917000,12.426000,21.445000,1642.000000,-3507.000000,896.000000,1401.000000,611.000000,1462.000000
176,1743686364913844,28.454000,-21.882401,22.600401,28.454000,21.593000,45.290199,16.316999,-12.968000,13.327000,16.305000,12.711000,22.125999,599.000000,-2866.000000,-167.000000,492.000000,102.000000,779.000000
177,1743686364919407,28.696699,-22.055201,22.780300,28.696699,21.763000,45.827301,16.555000,-13.149000,13.517000,16.566000,12.976000,22.825001,321.000000,-2731.000000,-207.000000,-120.000000,208.000000,376.000000
179,1743686364923840,29.182100,-22.400900,23.140301,29.182100,22.103001,46.903301,16.912001,-13.396000,13.702000,16.773001,13.135000,23.295000,163.000000,-2704.000000,-383.000000,881.000000,265.000000,428.000000
181,1743686364929393,29.667500,-22.746599,23.500299,29.667500,22.442900,47.981098,17.136999,-13.564000,13.971000,17.100000,13.379000,23.968000,266.000000,-2491.000000,-52.000000,59.000000,295.000000,401.000000
182,1743686364934892,29.910200,-22.919399,23.680201,29.910200,22.612900,48.520599,17.462000,-13.801000,14.216000,17.472000,13.624000,24.635000,172.000000,-2642.000000,-422.000000,-368.000000,96.000000,480.000000
184,1743686364940517,30.395599,-23.265100,24.040199,30.395599,22.952900,49.600101,17.847000,-14.054000,14.470000,17.841000,13.791000,25.076000,275.000000,-2807.000000,-501.000000,227.000000,240.000000,532.000000
185,1743686364945028,30.638300,-23.437901,24.220200,30.638300,23.122900,50.139999,17.847000,-14.054000,14.470000,17.841000,13.791000,25.076000,275.000000,-2807.000000,-501.000000,227.000000,240.000000,532.000000
187,1743686364950537,31.123699,-23.783600,24.580099,31.123699,23.462900,51.220001,18.445999,-14.447000,14.871000,18.444000,14.168000,26.226999,2033.000000,-3744.000000,712.000000,-15.000000,799.000000,1736.000000
189,1743686364954953,31.609100,-24.129299,24.940100,31.609100,23.802799,52.299999,18.827000,-14.727000,15.158000,18.646999,14.442000,26.895000,975.000000,-3637.000000,354.000000,984.000000,363.000000,1387.000000
190,1743686364960527,31.851801,-24.302099,25.120100,31.851801,23.972799,52.840000,19.080999,-14.915000,15.364000,18.999001,14.761000,27.645000,512.000000,-3108.000000,-169.000000,591.000000,191.000000,679.000000
192,1743686364965036,32.337200,-24.647800,25.480000,32.337200,24.312799,53.919998,19.445000,-15.179000,15.641000,19.377001,15.018000,28.392000,186.000000,-2654.000000,-705.000000,132.000000,-43.000000,461.000000
194,1743686364970586,32.822498,-24.993500,25.840000,32.822498,24.652800,55.000000,19.808001,-15.431000,15.908000,19.768999,15.184000,28.882999,309.000000,-2626.000000,-431.000000,-218.000000,363.000000,386.000000
195,1743686364976161,33.065201,-25.166300,26.020000,33.065201,24.822800,55.540001,20.044001,-15.622000,16.099001,19.982000,15.445000,29.367001,203.000000,-2548.000000,43.000000,711.000000,155.000000,444.000000
197,1743686364981735,33.550598,-25.511999,26.379900,33.550598,25.162800,56.619999,20.364000,-15.886000,16.362000,20.309000,15.577000,30.105000,224.000000,-2611.000000,-315.000000,807.000000,203.000000,400.000000
198,1743686364986219,33.793301,-25.684799,26.559900,33.793301,25.332701,57.160000,20.641001,-16.107000,16.582001,20.680000,15.850000,30.694000,11.000000,-2445.000000,-108.000000,-474.000000,276.000000,545.000000
200,1743686364991774,34.278702,-26.030500,26.919901,34.278702,25.672701,58.240002,20.879000,-16.277000,16.761000,20.860001,15.987000,31.375000,1250.000000,-3067.000000,535.000000,1526.000000,638.000000,1738.000000
202,1743686364996320,34.764099,-26.376200,27.279900,34.764099,26.012699,59.320000,21.170000,-16.497000,16.979000,21.156000,16.195999,32.026001,1454.000000,-3583.000000,726.000000,19.000000,417.000000,1154.000000
203,1743686365001901,35.006802,-26.549000,27.459801,35.006802,26.182699,59.860001,21.599001,-16.783001,17.270000,21.555000,16.384001,32.556999,727.000000,-2955.000000,-398.000000,-49.000000,182.000000,668.000000
205,1743686365006450,35.492199,-26.894699,27.819799,35.492199,26.522699,60.939999,21.860001,-16.938999,17.434999,21.809000,16.698999,33.334999,105.000000,-2686.000000,-232.000000,812.000000,301.000000,590.000000
206,1743686365010966,35.734901,-27.067499,27.999800,35.734901,26.692699,61.480000,22.184999,-17.195000,17.725000,22.181999,16.980000,34.123001,138.000000,-2482.000000,-253.000000,592.000000,279.000000,505.000000
208,1743686365016566,36.220299,-27.413200,28.359699,36.220299,27.032600,62.560001,22.546000,-17.475000,18.007999,22.563999,17.186001,34.657001,302.000000,-2655.000000,-130.000000,-8.000000,174.000000,397.000000
