point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
253,1743680386027763,88.238197,-64.457901,66.935501,88.238197,63.466900,178.300003,49.216999,-36.535999,37.810001,48.870998,35.728001,80.017998,204.000000,-2375.000000,-205.000000,411.000000,355.000000,854.000000
256,1743680386034249,89.451698,-65.322098,67.835403,89.451698,64.316803,181.000000,49.751999,-36.889000,38.174000,49.710999,36.168999,81.346001,1.000000,-2161.000000,-231.000000,389.000000,269.000000,856.000000
258,1743680386038512,90.260696,-65.898201,68.435303,90.260696,64.883499,182.800003,49.751999,-36.889000,38.174000,49.710999,36.168999,81.346001,1.000000,-2161.000000,-231.000000,389.000000,269.000000,856.000000
260,1743680386042857,91.069702,-66.474403,69.035202,91.069702,65.450104,184.600006,51.154999,-37.912998,39.215000,51.119999,37.212002,83.724998,2164.000000,-3459.000000,2980.000000,1526.000000,1398.000000,991.000000
263,1743680386048298,92.283096,-67.338600,69.935204,92.283096,66.300003,187.300003,51.928001,-38.438000,39.831001,51.622002,37.654999,84.643997,1159.000000,-3205.000000,431.000000,439.000000,518.000000,735.000000
265,1743680386053756,93.092102,-67.914703,70.535103,93.092102,66.866699,189.100006,52.539001,-38.839001,40.243000,52.390999,38.139000,85.990997,361.000000,-2431.000000,-133.000000,724.000000,488.000000,850.000000
268,1743680386060291,94.305603,-68.778900,71.434998,94.305603,67.716599,191.800003,53.252998,-39.404999,40.784000,53.194000,38.681000,87.344002,-126.000000,-2004.000000,243.000000,329.000000,554.000000,893.000000
270,1743680386064556,95.114601,-69.355003,72.034897,95.114601,68.283203,193.600006,53.252998,-39.404999,40.784000,53.194000,38.681000,87.344002,-126.000000,-2004.000000,243.000000,329.000000,554.000000,893.000000
272,1743680386068932,95.923599,-69.931099,72.634903,95.923599,68.849899,195.399994,54.698002,-40.450001,41.695000,54.332001,39.536999,89.338997,2655.000000,-3881.000000,1940.000000,1194.000000,1573.000000,793.000000
275,1743680386074429,97.137100,-70.795303,73.534798,97.137100,69.699799,198.100006,55.283001,-40.847000,42.248001,55.228001,40.064999,90.616997,1712.000000,-3258.000000,928.000000,607.000000,237.000000,800.000000
277,1743680386078778,97.946098,-71.371399,74.134697,97.946098,70.266403,199.899994,56.141998,-41.451000,42.879002,56.014999,40.632000,91.920998,27.000000,-2095.000000,271.000000,248.000000,900.000000,854.000000
280,1743680386086426,99.159500,-72.235603,75.034599,99.159500,71.116402,202.600006,56.678001,-41.814999,43.313000,56.602001,41.054001,92.856003,-94.000000,-1830.000000,464.000000,427.000000,600.000000,909.000000
282,1743680386090749,99.968498,-72.811699,75.634499,99.968498,71.682999,204.399994,56.678001,-41.814999,43.313000,56.602001,41.054001,92.856003,-94.000000,-1830.000000,464.000000,427.000000,600.000000,909.000000
284,1743680386095045,100.778000,-73.387901,76.234497,100.778000,72.249603,206.199997,58.316002,-42.951000,44.514999,58.152000,41.946999,94.829002,2729.000000,-4018.000000,2874.000000,1641.000000,1095.000000,839.000000
287,1743680386100445,101.990997,-74.251999,77.134399,101.990997,73.099602,208.899994,58.790001,-43.367001,44.959999,58.723999,42.507999,96.444000,2024.000000,-3188.000000,1780.000000,561.000000,626.000000,877.000000
289,1743680386105850,102.800003,-74.828201,77.734299,102.800003,73.666199,210.699997,59.724998,-44.014999,45.602001,59.571999,43.007999,97.337997,346.000000,-2103.000000,412.000000,530.000000,1084.000000,893.000000
292,1743680386112254,104.013000,-75.692299,78.634201,104.013000,74.516197,213.399994,60.214001,-44.421001,45.990002,60.159000,43.707001,98.667999,55.000000,-1512.000000,230.000000,419.000000,362.000000,895.000000
294,1743680386116562,104.821999,-76.268501,79.234100,104.821999,75.082802,215.199997,60.214001,-44.421001,45.990002,60.159000,43.707001,98.667999,55.000000,-1512.000000,230.000000,419.000000,362.000000,895.000000
296,1743680386120940,105.630997,-76.844597,79.834099,105.630997,75.649399,217.000000,61.629002,-45.401001,46.988998,61.548000,44.507999,100.928001,2238.000000,-3715.000000,2285.000000,1688.000000,1545.000000,919.000000
299,1743680386126386,106.845001,-77.708801,80.734001,106.845001,76.499397,219.699997,62.611000,-46.098000,47.756001,62.568001,45.058998,101.935997,922.000000,-2584.000000,725.000000,447.000000,943.000000,810.000000
301,1743680386131820,107.653999,-78.284897,81.333900,107.653999,77.066002,221.500000,63.229000,-46.571999,48.206001,63.167000,45.686001,103.281998,323.000000,-1675.000000,929.000000,362.000000,513.000000,973.000000
