point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
440,1743685862987597,163.878006,-118.324997,123.028999,163.878006,116.446999,342.980988,161.901993,-116.978996,121.573997,161.746002,115.073997,339.937012,685.000000,-922.000000,3540.000000,355.000000,548.000000,413.000000
440,1743685862991978,163.878006,-118.324997,123.028999,163.878006,116.446999,342.980988,162.367996,-117.227997,121.931000,162.173996,115.261002,340.431000,300.000000,-847.000000,2157.000000,234.000000,549.000000,515.000000
441,1743685862997452,164.283005,-118.613998,123.329002,164.283005,116.730003,343.610992,162.807007,-117.567001,122.273003,162.699997,115.533997,341.135986,125.000000,-1284.000000,1529.000000,124.000000,447.000000,507.000000
442,1743685863001820,164.686005,-118.902000,123.628998,164.686005,117.013000,344.227997,163.044998,-117.783997,122.474998,162.927002,115.953003,341.932007,25.000000,-1092.000000,2155.000000,-193.000000,775.000000,473.000000
443,1743685863007289,165.089005,-119.190002,123.929001,165.089005,117.296997,344.833008,163.479996,-118.100998,122.790001,163.382996,116.252998,342.632996,481.000000,-1088.000000,2823.000000,440.000000,423.000000,438.000000
444,1743685863011664,165.490005,-119.477997,124.228996,165.490005,117.580002,345.425995,163.925003,-118.338997,123.087997,163.789001,116.540001,343.248993,606.000000,-1010.000000,2517.000000,66.000000,669.000000,581.000000
445,1743685863017110,165.889008,-119.765999,124.528999,165.889008,117.862999,346.005005,164.391006,-118.630997,123.425003,164.240005,116.695999,343.674988,419.000000,-1470.000000,1948.000000,211.000000,445.000000,494.000000
446,1743685863021488,166.287003,-120.054001,124.829002,166.287003,118.147003,346.572998,164.826996,-118.999001,123.769997,164.709000,117.011002,344.380005,287.000000,-1550.000000,2295.000000,120.000000,875.000000,342.000000
447,1743685863026956,166.682999,-120.342003,125.128998,166.682999,118.430000,347.127991,165.199005,-119.307999,124.078003,165.039993,117.389999,345.201996,175.000000,-1133.000000,2872.000000,414.000000,580.000000,262.000000
448,1743685863032461,167.076004,-120.629997,125.429001,167.076004,118.712997,347.670013,165.673004,-119.568001,124.351997,165.397003,117.721001,345.782013,439.000000,-727.000000,2638.000000,609.000000,564.000000,380.000000
449,1743685863036863,167.466003,-120.917999,125.728996,167.466003,118.997002,348.200012,165.673004,-119.568001,124.351997,165.397003,117.721001,345.782013,439.000000,-727.000000,2638.000000,609.000000,564.000000,380.000000
450,1743685863042380,167.852997,-121.206001,126.028999,167.852997,119.279999,348.717010,166.548004,-120.116997,124.980003,166.227997,118.128998,346.635986,-191.000000,-1106.000000,2200.000000,97.000000,728.000000,195.000000
451,1743685863046872,168.235992,-121.494003,126.328003,168.235992,119.563004,349.221985,166.886002,-120.435997,125.259003,166.641998,118.487000,347.243988,-8.000000,-1691.000000,1734.000000,173.000000,704.000000,290.000000
452,1743685863052452,168.615997,-121.781998,126.626999,168.615997,119.846001,349.714996,166.886002,-120.435997,125.259003,166.641998,118.487000,347.243988,-8.000000,-1691.000000,1734.000000,173.000000,704.000000,290.000000
453,1743685863056957,168.992004,-122.069000,126.925003,168.992004,120.128998,350.194000,167.632996,-121.007004,125.841003,167.404007,119.019997,348.303009,368.000000,-1562.000000,2892.000000,74.000000,667.000000,397.000000
454,1743685863061460,169.363007,-122.355003,127.222000,169.363007,120.411003,350.661987,167.632996,-121.007004,125.841003,167.404007,119.019997,348.303009,368.000000,-1562.000000,2892.000000,74.000000,667.000000,397.000000
455,1743685863067068,169.729996,-122.640999,127.516998,169.729996,120.692001,351.117004,168.007996,-121.273003,126.144997,167.804993,119.266998,348.795990,229.000000,-802.000000,2035.000000,55.000000,490.000000,390.000000
456,1743685863072684,170.091995,-122.924004,127.809998,170.091995,120.972000,351.558990,168.326004,-121.552002,126.427002,168.162003,119.594002,349.494995,179.000000,-767.000000,2249.000000,186.000000,398.000000,389.000000
457,1743685863077121,170.447998,-123.206001,128.100998,170.447998,121.250000,351.989014,168.776001,-121.843002,126.724998,168.513000,119.829002,349.960999,144.000000,-840.000000,3036.000000,344.000000,561.000000,540.000000
458,1743685863082577,170.798004,-123.486000,128.389999,170.798004,121.526001,352.406006,169.011993,-122.097000,126.984001,168.867996,120.106003,350.368988,420.000000,-1212.000000,3063.000000,380.000000,689.000000,125.000000
459,1743685863086959,171.143005,-123.763000,128.675003,171.143005,121.800003,352.811005,169.550003,-122.364998,127.282997,169.218994,120.421997,350.796997,74.000000,-1636.000000,2015.000000,-32.000000,936.000000,457.000000
460,1743685863092394,171.481995,-124.037003,128.957993,171.481995,122.070999,353.203003,169.869003,-122.735001,127.668999,169.701004,120.712997,351.222992,-244.000000,-1665.000000,1288.000000,103.000000,581.000000,423.000000
461,1743685863096762,171.813004,-124.308998,129.237000,171.813004,122.338997,353.583008,170.188995,-123.017998,127.945999,170.031998,121.107002,351.846008,-199.000000,-1437.000000,1976.000000,-61.000000,706.000000,373.000000
462,1743685863102210,172.138000,-124.577003,129.511993,172.138000,122.603996,353.950989,170.503998,-123.321999,128.210007,170.378006,121.257004,352.100006,-61.000000,-1075.000000,2607.000000,613.000000,443.000000,396.000000
462,1743685863106621,172.138000,-124.577003,129.511993,172.138000,122.603996,353.950989,170.903000,-123.586998,128.490997,170.705002,121.625999,352.506989,298.000000,-637.000000,3655.000000,291.000000,487.000000,269.000000
464,1743685863112109,172.766006,-125.100998,130.050003,172.766006,123.123001,354.648010,171.281998,-123.820999,128.757004,171.024002,121.863998,352.992004,121.000000,-424.000000,2617.000000,-136.000000,326.000000,125.000000
465,1743685863117541,173.067993,-125.357002,130.311996,173.067993,123.375999,354.977997,171.690994,-124.188004,129.024002,171.406998,122.069000,353.354004,-5.000000,-892.000000,1555.000000,-176.000000,480.000000,210.000000
465,1743685863121902,173.067993,-125.357002,130.311996,173.067993,123.375999,354.977997,171.856003,-124.315002,129.306000,171.636002,122.347000,353.721008,35.000000,-1055.000000,1993.000000,403.000000,697.000000,309.000000
466,1743685863127336,173.363007,-125.608002,130.569000,173.363007,123.625000,355.295013,172.154999,-124.605003,129.559998,171.951004,122.628998,354.092987,181.000000,-1804.000000,2150.000000,423.000000,835.000000,211.000000
467,1743685863131691,173.647995,-125.855003,130.820999,173.647995,123.869003,355.600006,172.656006,-124.943001,129.921997,172.403000,122.916000,354.424988,-16.000000,-902.000000,1547.000000,135.000000,331.000000,343.000000
468,1743685863137079,173.925003,-126.096001,131.067001,173.925003,124.108002,355.891998,172.981995,-125.205002,130.164001,172.712997,123.168999,354.759003,-565.000000,-652.000000,1734.000000,-748.000000,411.000000,44.000000
469,1743685863141482,174.192993,-126.331001,131.307007,174.192993,124.342003,356.171997,173.257004,-125.446999,130.406006,172.934006,123.388000,355.067993,-333.000000,-554.000000,2675.000000,405.000000,317.000000,397.000000
470,1743685863146975,174.451996,-126.560997,131.541000,174.451996,124.570000,356.440002,173.542007,-125.706001,130.695999,173.268997,123.608002,355.381989,-308.000000,-517.000000,2462.000000,507.000000,509.000000,256.000000
471,1743685863151421,174.701004,-126.783997,131.768005,174.701004,124.792000,356.694000,173.744995,-125.871002,130.886002,173.531006,123.835999,355.710999,-122.000000,-752.000000,2250.000000,-12.000000,459.000000,312.000000
472,1743685863156907,174.938995,-127.000999,131.988007,174.938995,125.007004,356.937012,174.048996,-126.128998,131.158005,173.798004,123.974998,355.907013,-195.000000,-1032.000000,1437.000000,925.000000,394.000000,217.000000
473,1743685863162461,175.167999,-127.211998,132.201004,175.167999,125.216003,357.166992,174.259995,-126.355003,131.391998,174.067993,124.260002,356.214996,-411.000000,-1383.000000,1479.000000,-559.000000,676.000000,328.000000
474,1743685863166899,175.386002,-127.414001,132.406998,175.386002,125.417999,357.385986,174.432999,-126.584999,131.617004,174.283997,124.569000,356.575989,-190.000000,-899.000000,1778.000000,582.000000,491.000000,360.000000
475,1743685863172430,175.591995,-127.610001,132.604996,175.591995,125.612999,357.592010,174.612000,-126.805000,131.794006,174.539001,124.824997,356.821991,37.000000,-574.000000,1775.000000,504.000000,589.000000,140.000000
476,1743685863176867,175.787994,-127.797997,132.794006,175.787994,125.799004,357.787994,174.837006,-127.002998,131.992996,174.716995,125.059998,357.045990,-226.000000,-638.000000,2601.000000,-378.000000,194.000000,448.000000
477,1743685863182444,175.973007,-127.976997,132.975006,175.973007,125.978996,357.972992,175.070999,-127.209000,132.186005,174.985992,125.245003,357.235992,-48.000000,-324.000000,2201.000000,917.000000,450.000000,63.000000
478,1743685863186916,176.147003,-128.149002,133.147995,176.147003,126.149002,358.147003,175.365005,-127.473999,132.479996,175.248993,125.459000,357.451996,-265.000000,-564.000000,1294.000000,-1245.000000,280.000000,292.000000
479,1743685863192505,176.311005,-128.311005,133.311005,176.311005,126.311996,358.311005,175.477005,-127.587997,132.582993,175.416000,125.595001,357.654999,-394.000000,-640.000000,1675.000000,391.000000,498.000000,175.000000
480,1743685863197078,176.464996,-128.464996,133.464996,176.464996,126.464996,358.464996,175.770996,-127.835999,132.871002,175.473007,125.800003,357.829987,-182.000000,-582.000000,2358.000000,1070.000000,497.000000,274.000000
481,1743685863201618,176.608994,-128.608994,133.608994,176.608994,126.609001,358.609009,175.955994,-128.026001,133.056000,175.867004,125.892998,357.981995,-457.000000,-928.000000,1263.000000,19.000000,381.000000,233.000000
482,1743685863207181,176.744003,-128.744003,133.744003,176.744003,126.744003,358.743988,176.113007,-128.162994,133.205002,175.867004,126.175003,358.265991,-642.000000,-445.000000,1057.000000,1255.000000,281.000000,309.000000
483,1743685863211653,176.869995,-128.869995,133.869995,176.869995,126.870003,358.869995,176.285995,-128.354004,133.365005,176.182999,126.205002,358.338989,-479.000000,-72.000000,1342.000000,-976.000000,155.000000,261.000000
484,1743685863217255,176.987000,-128.987000,133.987000,176.987000,126.987000,358.987000,176.419006,-128.473999,133.485992,176.188995,126.452003,358.575012,-522.000000,2.000000,1525.000000,198.000000,285.000000,60.000000
485,1743685863222831,177.095993,-129.095993,134.095993,177.095993,127.096001,359.096008,176.623993,-128.641006,133.673996,176.421005,126.539001,358.673004,183.000000,-518.000000,1547.000000,575.000000,403.000000,417.000000
486,1743685863228357,177.197006,-129.197006,134.197006,177.197006,127.196999,359.196991,176.720001,-128.703995,133.764008,176.511002,126.696999,358.839996,-161.000000,-408.000000,1653.000000,-1285.000000,280.000000,152.000000
487,1743685863232838,177.289993,-129.289993,134.289993,177.289993,127.290001,359.290009,176.917999,-128.878998,133.945999,176.660995,126.800003,358.937988,-375.000000,-306.000000,820.000000,1343.000000,326.000000,132.000000
488,1743685863238443,177.375000,-129.375000,134.375000,177.375000,127.375000,359.375000,177.011002,-128.985992,134.026993,176.738007,126.984001,359.105011,-412.000000,-670.000000,1399.000000,1405.000000,427.000000,335.000000
489,1743685863242890,177.453995,-129.453995,134.453995,177.453995,127.454002,359.454010,177.011002,-128.985992,134.026993,176.738007,126.984001,359.105011,-412.000000,-670.000000,1399.000000,1405.000000,427.000000,335.000000
490,1743685863248472,177.524994,-129.524994,134.524994,177.524994,127.525002,359.524994,177.179993,-129.229004,134.220993,177.046005,127.184998,359.283997,10.000000,-393.000000,1850.000000,-1154.000000,192.000000,118.000000
491,1743685863252929,177.589996,-129.589996,134.589996,177.589996,127.589996,359.589996,177.272003,-129.309998,134.307007,177.084000,127.294998,359.377014,-62.000000,-337.000000,1414.000000,1401.000000,219.000000,-68.000000
492,1743685863258506,177.649002,-129.649002,134.649002,177.649002,127.649002,359.648987,177.397995,-129.414001,134.427994,177.132004,127.375999,359.458008,-95.000000,-117.000000,1393.000000,1892.000000,330.000000,213.000000
493,1743685863263023,177.701996,-129.701996,134.701996,177.701996,127.702003,359.701996,177.397995,-129.414001,134.427994,177.132004,127.375999,359.458008,-95.000000,-117.000000,1393.000000,1892.000000,330.000000,213.000000
493,1743685863267576,177.701996,-129.701996,134.701996,177.701996,127.702003,359.701996,177.563004,-129.563004,134.578003,177.348007,127.519997,359.609009,-109.000000,-476.000000,1616.000000,-1042.000000,239.000000,262.000000
495,1743685863273119,177.791000,-129.791000,134.791000,177.791000,127.791000,359.790985,177.563004,-129.563004,134.578003,177.348007,127.519997,359.609009,-109.000000,-476.000000,1616.000000,-1042.000000,239.000000,262.000000
495,1743685863277632,177.791000,-129.791000,134.791000,177.791000,127.791000,359.790985,177.643997,-129.626007,134.630997,177.451996,127.581001,359.674988,-112.000000,-421.000000,1698.000000,-1381.000000,506.000000,188.000000
497,1743685863283243,177.860001,-129.860001,134.860001,177.860001,127.860001,359.859985,177.705002,-129.695999,134.703995,177.496002,127.657997,359.750000,-111.000000,-587.000000,1775.000000,653.000000,242.000000,3.000000
497,1743685863287738,177.860001,-129.860001,134.860001,177.860001,127.860001,359.859985,177.746994,-129.748001,134.750000,177.513000,127.714996,359.809998,-298.000000,-462.000000,1476.000000,1323.000000,137.000000,-53.000000
498,1743685863293374,177.888000,-129.888000,134.888000,177.888000,127.888000,359.888000,177.781998,-129.796005,134.798996,177.511002,127.764000,359.860992,-463.000000,-108.000000,1491.000000,1736.000000,244.000000,115.000000
499,1743685863297864,177.912003,-129.912003,134.912003,177.912003,127.912003,359.911987,177.835999,-129.847000,134.850998,177.503998,127.799004,359.898987,94.000000,-265.000000,1284.000000,1853.000000,373.000000,325.000000
500,1743685863303441,177.932999,-129.932999,134.932999,177.932999,127.932999,359.933014,177.908997,-129.884003,134.889999,177.565002,127.835999,359.931000,-210.000000,-72.000000,1133.000000,1827.000000,206.000000,237.000000
501,1743685863307947,177.949997,-129.949997,134.949997,177.949997,127.949997,359.950012,177.932999,-129.901993,134.906998,177.572998,127.856003,359.962006,-353.000000,-303.000000,1393.000000,1825.000000,298.000000,189.000000
502,1743685863312468,177.962997,-129.962997,134.962997,177.962997,127.962997,359.963013,177.972000,-129.942001,134.953995,177.595001,127.887001,359.988007,6.000000,-566.000000,1410.000000,1620.000000,215.000000,120.000000
503,1743685863318065,177.973999,-129.973999,134.973999,177.973999,127.973999,359.973999,177.992004,-129.957993,134.970993,177.621002,127.912003,360.013000,-95.000000,-619.000000,1546.000000,1081.000000,184.000000,89.000000
504,1743685863322524,177.983002,-129.983002,134.983002,177.983002,127.983002,359.983002,178.020996,-129.983002,134.992996,177.639008,127.939003,360.041992,-154.000000,-536.000000,1876.000000,498.000000,325.000000,171.000000
505,1743685863328063,177.988998,-129.988998,134.988998,177.988998,127.988998,359.989014,178.041000,-130.003006,135.014999,177.695007,127.948997,360.049988,-123.000000,-433.000000,1725.000000,-376.000000,331.000000,190.000000
506,1743685863332578,177.994003,-129.994003,134.994003,177.994003,127.994003,359.993988,178.044998,-130.016998,135.020996,177.800995,127.971001,360.071991,32.000000,-377.000000,1790.000000,-1561.000000,326.000000,218.000000
507,1743685863338165,177.996994,-129.996994,134.996994,177.996994,127.997002,359.997009,178.048996,-130.037994,135.033997,177.869995,127.977997,360.083008,40.000000,-61.000000,1880.000000,-1315.000000,370.000000,202.000000
508,1743685863342601,177.998993,-129.998993,134.998993,177.998993,127.999001,359.998993,178.074005,-130.042999,135.041000,177.876007,127.988998,360.088989,7.000000,-359.000000,2065.000000,-104.000000,313.000000,224.000000
509,1743685863348184,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.095001,-130.042007,135.046005,177.884995,127.994003,360.096985,-139.000000,-243.000000,1932.000000,173.000000,277.000000,223.000000
510,1743685863352662,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.102997,-130.046997,135.054001,177.901001,127.998001,360.101990,-281.000000,-361.000000,2093.000000,380.000000,296.000000,121.000000
511,1743685863358201,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.097000,-130.044998,135.052994,177.897995,128.001007,360.105011,-34.000000,-534.000000,2030.000000,349.000000,293.000000,93.000000
511,1743685863362673,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.085007,-130.048996,135.056000,177.873993,128.007004,360.109009,-155.000000,-418.000000,1988.000000,388.000000,300.000000,49.000000
511,1743685863368213,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.078003,-130.054001,135.059006,177.882996,128.011993,360.110992,-7.000000,-544.000000,2091.000000,442.000000,287.000000,71.000000
511,1743685863372637,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.080994,-130.057007,135.059998,177.893005,128.011993,360.113007,56.000000,-484.000000,1958.000000,347.000000,194.000000,58.000000
511,1743685863378203,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.082001,-130.052994,135.057007,177.882996,128.013000,360.112000,-7.000000,-388.000000,1859.000000,377.000000,247.000000,59.000000
511,1743685863382671,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.074005,-130.057007,135.059998,177.886993,128.013000,360.112000,-53.000000,-370.000000,1856.000000,388.000000,238.000000,110.000000
511,1743685863388274,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.072998,-130.056000,135.059998,177.886993,128.013000,360.112000,-71.000000,-351.000000,1861.000000,360.000000,241.000000,19.000000
511,1743685863392704,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.074005,-130.054001,135.059006,177.882996,128.013000,360.112000,-87.000000,-332.000000,1826.000000,410.000000,236.000000,18.000000
511,1743685863398272,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.070999,-130.056000,135.059006,177.889999,128.013000,360.110992,-93.000000,-309.000000,1819.000000,414.000000,226.000000,9.000000
511,1743685863402751,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.056000,135.059006,177.886002,128.014999,360.112000,-114.000000,-290.000000,1795.000000,409.000000,223.000000,40.000000
511,1743685863408309,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.056000,135.059006,177.886002,128.014999,360.112000,-114.000000,-290.000000,1795.000000,409.000000,223.000000,40.000000
511,1743685863412795,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.048004,-130.056000,135.059006,177.882004,128.014999,360.112000,-114.000000,-274.000000,1773.000000,444.000000,216.000000,-26.000000
511,1743685863418347,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052002,-130.057007,135.061005,177.884995,128.011993,360.110992,-137.000000,-249.000000,1740.000000,453.000000,211.000000,-48.000000
511,1743685863422801,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052002,-130.057007,135.061005,177.884995,128.011993,360.110992,-137.000000,-249.000000,1740.000000,453.000000,211.000000,-48.000000
511,1743685863428302,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.065994,-130.052994,135.059006,177.886993,128.014999,360.112000,-142.000000,-230.000000,1720.000000,477.000000,204.000000,-35.000000
511,1743685863432665,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.067001,-130.056000,135.059006,177.889008,128.013000,360.112000,-153.000000,-208.000000,1710.000000,469.000000,196.000000,-60.000000
511,1743685863438183,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.059998,-130.054001,135.059998,177.886993,128.013000,360.110992,-147.000000,-198.000000,1697.000000,473.000000,185.000000,-72.000000
511,1743685863442699,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.059006,-130.054001,135.059998,177.884995,128.013000,360.110992,-172.000000,-178.000000,1648.000000,498.000000,188.000000,-81.000000
511,1743685863448285,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.061996,-130.052994,135.059998,177.889008,128.014999,360.112000,-164.000000,-152.000000,1638.000000,508.000000,184.000000,-82.000000
511,1743685863452738,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.063004,-130.052994,135.059006,177.886993,128.013000,360.112000,-173.000000,-138.000000,1629.000000,516.000000,176.000000,-89.000000
511,1743685863458335,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.059998,-130.052994,135.059998,177.886993,128.013000,360.110992,-181.000000,-135.000000,1600.000000,527.000000,174.000000,-91.000000
511,1743685863462882,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.061996,-130.054001,135.059998,177.886993,128.013000,360.110992,-179.000000,-118.000000,1588.000000,527.000000,171.000000,-99.000000
511,1743685863467422,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.067001,-130.052994,135.059998,177.889008,128.013000,360.110992,-179.000000,-112.000000,1565.000000,543.000000,161.000000,-98.000000
511,1743685863472943,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.078003,-130.050003,135.059006,177.891998,128.013000,360.108002,-196.000000,-132.000000,1552.000000,549.000000,153.000000,-75.000000
511,1743685863478500,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.080994,-130.050003,135.059998,177.893005,128.013000,360.109009,-211.000000,-114.000000,1527.000000,550.000000,153.000000,-30.000000
511,1743685863482972,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.070007,-130.048996,135.059006,177.891998,128.011993,360.108002,-222.000000,-115.000000,1509.000000,562.000000,145.000000,-1.000000
511,1743685863487510,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.063004,-130.050003,135.059998,177.889008,128.014999,360.105011,-222.000000,-99.000000,1494.000000,579.000000,145.000000,-39.000000
511,1743685863493111,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.061996,-130.050003,135.059998,177.889999,128.014999,360.105011,-210.000000,-84.000000,1463.000000,590.000000,140.000000,-55.000000
511,1743685863497598,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.065994,-130.050003,135.059006,177.891998,128.013000,360.104004,-175.000000,-57.000000,1454.000000,590.000000,137.000000,-101.000000
511,1743685863503198,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.065994,-130.048996,135.059998,177.891998,128.013000,360.101990,-196.000000,-76.000000,1441.000000,606.000000,129.000000,-49.000000
511,1743685863507703,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.061996,-130.046997,135.059998,177.891998,128.013000,360.101013,-198.000000,-58.000000,1436.000000,605.000000,117.000000,-108.000000
511,1743685863513270,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.046005,135.059998,177.891998,128.014999,360.101013,-190.000000,-77.000000,1402.000000,617.000000,114.000000,-76.000000
511,1743685863517676,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.059006,-130.042999,135.059006,177.891998,128.011993,360.100006,-178.000000,-102.000000,1389.000000,632.000000,114.000000,-39.000000
511,1743685863523201,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.042999,135.059998,177.891998,128.013000,360.097992,-169.000000,-91.000000,1367.000000,638.000000,112.000000,-9.000000
511,1743685863527684,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.050995,-130.046005,135.059998,177.891998,128.013000,360.097992,-183.000000,-85.000000,1334.000000,651.000000,110.000000,-18.000000
511,1743685863533245,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.046997,-130.044998,135.059006,177.891998,128.014999,360.096985,-180.000000,-49.000000,1305.000000,656.000000,100.000000,-16.000000
511,1743685863537727,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.044998,-130.044998,135.059998,177.891998,128.013000,360.096008,-162.000000,-46.000000,1315.000000,667.000000,99.000000,-54.000000
511,1743685863543322,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.054993,-130.042007,135.059006,177.893997,128.013000,360.096008,-158.000000,-36.000000,1295.000000,677.000000,90.000000,-76.000000
511,1743685863547838,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.056000,-130.041000,135.059006,177.895996,128.013000,360.096008,-183.000000,-43.000000,1273.000000,678.000000,91.000000,-71.000000
511,1743685863553439,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.041000,135.059998,177.895996,128.013000,360.096008,-194.000000,-41.000000,1256.000000,695.000000,85.000000,-55.000000
511,1743685863557910,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.041000,135.059998,177.895996,128.013000,360.096008,-194.000000,-41.000000,1256.000000,695.000000,85.000000,-55.000000
511,1743685863563478,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.048996,-130.037994,135.059998,177.893997,128.013000,360.093994,-180.000000,-41.000000,1211.000000,712.000000,72.000000,-95.000000
511,1743685863567938,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.048996,-130.037994,135.059998,177.893997,128.013000,360.093994,-180.000000,-41.000000,1211.000000,712.000000,72.000000,-95.000000
511,1743685863573444,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052994,-130.037994,135.059006,177.897003,128.013000,360.093994,-177.000000,-34.000000,1167.000000,720.000000,69.000000,-85.000000
511,1743685863577849,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052994,-130.037994,135.059006,177.897003,128.013000,360.093994,-177.000000,-34.000000,1167.000000,720.000000,69.000000,-85.000000
511,1743685863583462,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052994,-130.039001,135.059998,177.895996,128.013000,360.092987,-175.000000,-21.000000,1149.000000,736.000000,50.000000,-96.000000
511,1743685863587968,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.054993,-130.035995,135.059006,177.897003,128.013000,360.092987,-165.000000,-18.000000,1138.000000,745.000000,48.000000,-90.000000
511,1743685863593576,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.035995,135.059006,177.897003,128.013000,360.092987,-158.000000,-30.000000,1096.000000,754.000000,44.000000,-96.000000
511,1743685863598058,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.057999,-130.035004,135.059006,177.899994,128.011993,360.093994,-182.000000,-32.000000,1114.000000,765.000000,44.000000,-84.000000
511,1743685863602511,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.052002,-130.035995,135.059998,177.897995,128.013000,360.092987,-184.000000,-34.000000,1087.000000,752.000000,38.000000,-82.000000
511,1743685863608138,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.041000,-130.035004,135.061005,177.897003,128.013000,360.092987,-173.000000,-22.000000,1075.000000,784.000000,29.000000,-93.000000
511,1743685863612641,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037003,-130.035004,135.059998,177.897003,128.011993,360.091003,-131.000000,-30.000000,1040.000000,788.000000,30.000000,-46.000000
511,1743685863618096,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.033997,-130.031998,135.059006,177.897995,128.013000,360.091003,-118.000000,-29.000000,1038.000000,800.000000,27.000000,-71.000000
511,1743685863622516,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037994,-130.031998,135.059998,177.899994,128.011993,360.089996,-109.000000,-11.000000,1001.000000,806.000000,22.000000,-78.000000
511,1743685863628073,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037994,-130.031006,135.059998,177.897995,128.013000,360.089996,-130.000000,-12.000000,981.000000,811.000000,17.000000,-104.000000
511,1743685863632517,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037994,-130.031006,135.059006,177.899994,128.013000,360.088989,-140.000000,-19.000000,976.000000,804.000000,20.000000,-45.000000
511,1743685863638040,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037994,-130.029999,135.059006,177.899994,128.011993,360.089996,-118.000000,-18.000000,938.000000,817.000000,12.000000,-53.000000
511,1743685863643592,178.000000,-130.000000,135.000000,178.000000,128.000000,360.000000,178.037994,-130.029999,135.059998,177.899994,128.013000,360.087006,-134.000000,-25.000000,943.000000,823.000000,10.000000,-73.000000
