point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5
52,1743685961096396,0.545701,-0.532368,0.533757,0.545701,0.531812,0.596257,0.137000,-0.030000,0.042000,0.079000,0.048000,0.188000,113.000000,-2274.000000,-788.000000,-340.000000,90.000000,139.000000
55,1743685961103016,0.634831,-0.621498,0.622887,0.634831,0.620942,0.685387,0.137000,-0.030000,0.042000,0.079000,0.048000,0.188000,113.000000,-2274.000000,-788.000000,-340.000000,90.000000,139.000000
57,1743685961107498,0.699818,-0.686484,0.687873,0.699818,0.685929,0.750373,0.145000,-0.037000,0.044000,0.083000,0.053000,0.194000,138.000000,-2299.000000,-667.000000,-284.000000,99.000000,96.000000
59,1743685961113074,0.769444,-0.756111,0.757500,0.769444,0.755556,0.820000,0.155000,-0.042000,0.048000,0.083000,0.056000,0.200000,70.000000,-2317.000000,-617.000000,-264.000000,81.000000,99.000000
62,1743685961117565,0.882934,-0.869601,0.870990,0.882934,0.869046,0.933490,0.160000,-0.049000,0.049000,0.086000,0.061000,0.204000,304.000000,-2455.000000,-374.000000,-149.000000,194.000000,126.000000
64,1743685961122039,0.964861,-0.951528,0.952917,0.964861,0.950972,1.015420,0.174000,-0.064000,0.060000,0.094000,0.075000,0.205000,507.000000,-2710.000000,-183.000000,-6.000000,201.000000,194.000000
67,1743685961129765,1.097550,-1.084220,1.085610,1.097550,1.083660,1.148110,0.197000,-0.085000,0.081000,0.103000,0.092000,0.205000,243.000000,-2616.000000,-403.000000,105.000000,136.000000,175.000000
69,1743685961133198,1.192780,-1.179440,1.180830,1.192780,1.178890,1.243330,0.218000,-0.105000,0.096000,0.107000,0.112000,0.205000,-82.000000,-2605.000000,-464.000000,220.000000,-22.000000,121.000000
71,1743685961138808,1.293600,-1.280270,1.281660,1.293600,1.279720,1.344160,0.233000,-0.123000,0.116000,0.112000,0.127000,0.205000,50.000000,-2675.000000,-512.000000,375.000000,-14.000000,43.000000
73,1743685961143280,1.400190,-1.386860,1.388250,1.400190,1.386300,1.450750,0.251000,-0.144000,0.138000,0.118000,0.148000,0.212000,250.000000,-2602.000000,-384.000000,482.000000,-44.000000,-105.000000
76,1743685961148923,1.571220,-1.557880,1.559280,1.571220,1.557300,1.621780,0.269000,-0.163000,0.156000,0.122000,0.168000,0.232000,205.000000,-2604.000000,-334.000000,550.000000,-48.000000,-76.000000
79,1743685961155633,1.756110,-1.742320,1.744060,1.756110,1.741520,1.806670,0.281000,-0.178000,0.173000,0.130000,0.192000,0.259000,467.000000,-2882.000000,46.000000,797.000000,105.000000,127.000000
81,1743685961160138,1.887340,-1.872490,1.874770,1.887340,1.871420,1.937890,0.307000,-0.208000,0.210000,0.145000,0.226000,0.288000,762.000000,-3010.000000,1.000000,1040.000000,201.000000,335.000000
83,1743685961164634,2.025120,-2.008250,2.011310,2.025120,2.006810,2.075680,0.332000,-0.236000,0.240000,0.155000,0.255000,0.310000,575.000000,-2985.000000,-135.000000,1148.000000,138.000000,364.000000
85,1743685961169167,2.169630,-2.149430,2.153530,2.169630,2.147520,2.220190,0.370000,-0.276000,0.291000,0.168000,0.296000,0.346000,229.000000,-2654.000000,-873.000000,1469.000000,83.000000,414.000000
88,1743685961174756,2.399340,-2.371030,2.377140,2.399340,2.368220,2.449900,0.396000,-0.304000,0.321000,0.178000,0.329000,0.369000,137.000000,-2727.000000,-606.000000,1573.000000,-85.000000,461.000000
91,1743685961181452,2.645010,-2.603930,2.612610,2.645010,2.599990,2.695630,0.439000,-0.352000,0.368000,0.195000,0.354000,0.395000,26.000000,-2536.000000,-753.000000,1720.000000,-118.000000,345.000000
93,1743685961185924,2.817610,-2.765210,2.775920,2.817610,2.760400,2.868610,0.472000,-0.390000,0.405000,0.210000,0.399000,0.442000,378.000000,-2805.000000,-594.000000,1870.000000,-55.000000,326.000000
95,1743685961190449,2.997080,-2.931120,2.944100,2.997080,2.925330,3.049120,0.549000,-0.488000,0.513000,0.282000,0.465000,0.536000,874.000000,-3286.000000,-297.000000,1979.000000,341.000000,435.000000
98,1743685961196044,3.278820,-3.188300,3.205160,3.278820,3.180850,3.334330,0.549000,-0.488000,0.513000,0.282000,0.465000,0.536000,874.000000,-3286.000000,-297.000000,1979.000000,341.000000,435.000000
100,1743685961200525,3.474770,-3.365060,3.384820,3.474770,3.356390,3.534330,0.605000,-0.557000,0.589000,0.337000,0.546000,0.617000,302.000000,-2735.000000,-687.000000,1020.000000,143.000000,232.000000
103,1743685961207181,3.780480,-3.637780,3.662360,3.780480,3.627090,3.849330,0.645000,-0.601000,0.627000,0.483000,0.613000,0.701000,290.000000,-2450.000000,-335.000000,-1027.000000,-68.000000,17.000000
105,1743685961211630,3.991900,-3.824410,3.852500,3.991900,3.812240,4.069330,0.705000,-0.667000,0.693000,0.582000,0.670000,0.778000,183.000000,-2623.000000,-464.000000,-706.000000,66.000000,215.000000
107,1743685961216084,4.209240,-4.014700,4.046560,4.209240,4.000950,4.297330,0.753000,-0.712000,0.741000,0.607000,0.716000,0.817000,184.000000,-2703.000000,-439.000000,963.000000,202.000000,233.000000
110,1743685961221602,4.545980,-4.306660,4.344630,4.545980,4.290350,4.654330,0.819000,-0.781000,0.813000,0.646000,0.786000,0.873000,797.000000,-3088.000000,34.000000,2034.000000,276.000000,572.000000
112,1743685961226049,4.777390,-4.505410,4.547770,4.777390,4.487280,4.902330,0.895000,-0.865000,0.895000,0.704000,0.880000,0.951000,1191.000000,-3483.000000,185.000000,2312.000000,189.000000,636.000000
115,1743685961233678,5.134500,-4.809310,4.858720,5.134500,4.788250,5.289330,0.951000,-0.929000,0.965000,0.775000,0.946000,1.020000,684.000000,-3052.000000,-272.000000,1062.000000,173.000000,205.000000
117,1743685961237159,5.378990,-5.015530,5.069940,5.378990,4.992380,5.557330,1.024000,-1.021000,1.057000,0.943000,1.056000,1.127000,110.000000,-2620.000000,-592.000000,-1279.000000,-3.000000,180.000000
119,1743685961242720,5.628430,-5.224450,5.284120,5.628430,5.199120,5.833330,1.148000,-1.189000,1.207000,1.073000,1.218000,1.286000,147.000000,-3061.000000,-618.000000,1776.000000,66.000000,301.000000
121,1743685961247170,5.882660,-5.435910,5.501080,5.882660,5.408300,6.117330,1.148000,-1.189000,1.207000,1.073000,1.218000,1.286000,147.000000,-3061.000000,-618.000000,1776.000000,66.000000,301.000000
124,1743685961252756,6.272650,-5.757520,5.831420,6.272650,5.726300,6.558330,1.304000,-1.373000,1.356000,1.248000,1.402000,1.455000,1355.000000,-3941.000000,306.000000,1157.000000,289.000000,560.000000
127,1743685961259410,6.672510,-6.083970,6.167150,6.672510,6.048910,7.017330,1.304000,-1.373000,1.356000,1.248000,1.402000,1.455000,1355.000000,-3941.000000,306.000000,1157.000000,289.000000,560.000000
129,1743685961263882,6.944310,-6.304010,6.393690,6.944310,6.266260,7.333330,1.426000,-1.503000,1.490000,1.439000,1.539000,1.572000,584.000000,-3182.000000,-191.000000,-1082.000000,188.000000,160.000000
131,1743685961268345,7.220100,-6.525790,6.622220,7.220100,6.485260,7.657330,1.701000,-1.731000,1.687000,1.613000,1.694000,1.728000,173.000000,-2542.000000,-655.000000,2160.000000,82.000000,350.000000
134,1743685961273931,7.640910,-6.861390,6.968400,7.640910,6.816500,8.158330,1.822000,-1.812000,1.790000,1.752000,1.845000,1.864000,440.000000,-2727.000000,-395.000000,625.000000,113.000000,520.000000
136,1743685961278474,7.925980,-7.086840,7.201220,7.925980,7.038910,8.502330,1.822000,-1.812000,1.790000,1.752000,1.845000,1.864000,440.000000,-2727.000000,-395.000000,625.000000,113.000000,520.000000
138,1743685961284074,8.214480,-7.313470,7.435460,8.214480,7.262410,8.854330,1.966000,-1.962000,1.941000,1.966000,1.973000,2.018000,1202.000000,-3307.000000,419.000000,-1039.000000,382.000000,453.000000
141,1743685961289695,8.653310,-7.655280,7.789170,8.653310,7.599330,9.397330,2.064000,-2.069000,2.054000,2.054000,2.084000,2.154000,1215.000000,-3196.000000,103.000000,1788.000000,375.000000,677.000000
143,1743685961294135,8.949680,-7.884180,8.026300,8.949680,7.824840,9.769330,2.235000,-2.220000,2.222000,2.237000,2.190000,2.261000,513.000000,-2960.000000,-339.000000,784.000000,160.000000,464.000000
146,1743685961299622,9.399580,-8.228640,8.383580,9.399580,8.164030,10.342300,2.422000,-2.370000,2.393000,2.412000,2.348000,2.436000,352.000000,-2620.000000,-785.000000,-1317.000000,111.000000,336.000000
148,1743685961304130,9.702830,-8.458790,8.622590,9.702830,8.390540,10.734300,2.532000,-2.465000,2.498000,2.528000,2.443000,2.552000,186.000000,-2796.000000,-279.000000,1650.000000,154.000000,164.000000
151,1743685961310825,10.162300,-8.804390,8.981950,10.162300,8.730510,11.337300,2.699000,-2.559000,2.601000,2.632000,2.585000,2.716000,74.000000,-2788.000000,-544.000000,1715.000000,188.000000,434.000000
153,1743685961315336,10.471400,-9.034840,9.221840,10.471400,8.957160,11.749300,2.790000,-2.704000,2.749000,2.846000,2.726000,2.909000,724.000000,-2830.000000,-40.000000,-1044.000000,213.000000,486.000000
155,1743685961321050,10.782600,-9.265290,9.461810,10.782600,9.183810,12.169300,3.165000,-2.963000,3.044000,3.087000,2.980000,3.225000,874.000000,-3551.000000,506.000000,1747.000000,281.000000,577.000000
158,1743685961325501,11.253000,-9.610960,9.821770,11.253000,9.523790,12.814300,3.165000,-2.963000,3.044000,3.087000,2.980000,3.225000,874.000000,-3551.000000,506.000000,1747.000000,281.000000,577.000000
160,1743685961331011,11.568600,-9.841410,10.061700,11.568600,9.750440,13.254300,3.556000,-3.305000,3.371000,3.448000,3.290000,3.599000,238.000000,-3102.000000,-345.000000,2172.000000,54.000000,329.000000
163,1743685961337587,12.044900,-10.187100,10.421700,12.044900,10.090400,13.929300,3.556000,-3.305000,3.371000,3.448000,3.290000,3.599000,238.000000,-3102.000000,-345.000000,2172.000000,54.000000,329.000000
165,1743685961342029,12.364100,-10.417500,10.661700,12.364100,10.317100,14.389300,3.742000,-3.448000,3.499000,3.662000,3.396000,3.727000,137.000000,-2852.000000,-497.000000,-702.000000,61.000000,144.000000
167,1743685961346534,12.684400,-10.648000,10.901700,12.684400,10.543700,14.857300,4.040000,-3.735000,3.767000,3.979000,3.762000,4.092000,1416.000000,-3591.000000,249.000000,2139.000000,465.000000,754.000000
169,1743685961351026,13.005600,-10.878400,11.141600,13.005600,10.770400,15.333300,4.040000,-3.735000,3.767000,3.979000,3.762000,4.092000,1416.000000,-3591.000000,249.000000,2139.000000,465.000000,754.000000
172,1743685961356651,13.488800,-11.224100,11.501600,13.488800,11.110300,16.062300,4.465000,-4.085000,4.118000,4.331000,4.049000,4.546000,434.000000,-2850.000000,-635.000000,144.000000,261.000000,409.000000
175,1743685961362287,13.973300,-11.569800,11.861500,13.973300,11.450300,16.809299,4.465000,-4.085000,4.118000,4.331000,4.049000,4.546000,434.000000,-2850.000000,-635.000000,144.000000,261.000000,409.000000
177,1743685961367768,14.296800,-11.800200,12.101500,14.296800,11.677000,17.317301,4.604000,-4.211000,4.246000,4.589000,4.209000,4.781000,281.000000,-2958.000000,-419.000000,530.000000,21.000000,190.000000
179,1743685961372155,14.620300,-12.030700,12.341500,14.620300,11.903600,17.833300,5.022000,-4.523000,4.575000,4.985000,4.500000,5.175000,278.000000,-2585.000000,-334.000000,1212.000000,241.000000,343.000000
182,1743685961377647,15.105700,-12.376400,12.701500,15.105700,12.243600,18.622200,5.240000,-4.718000,4.779000,5.224000,4.612000,5.427000,1266.000000,-3050.000000,546.000000,-231.000000,495.000000,776.000000
184,1743685961382119,15.429300,-12.606800,12.941400,15.429300,12.470300,19.157900,5.462000,-4.887000,4.882000,5.311000,4.776000,5.685000,1258.000000,-3481.000000,490.000000,1987.000000,387.000000,698.000000
187,1743685961389860,15.914700,-12.952500,13.301400,15.914700,12.810200,19.975599,5.646000,-5.022000,5.100000,5.601000,4.979000,5.966000,650.000000,-3141.000000,-167.000000,-1021.000000,36.000000,547.000000
189,1743685961393288,16.238300,-13.182900,13.541400,16.238300,13.036900,20.530001,5.646000,-5.022000,5.100000,5.601000,4.979000,5.966000,650.000000,-3141.000000,-167.000000,-1021.000000,36.000000,547.000000
191,1743685961398822,16.561899,-13.413400,13.781300,16.561899,13.263500,21.091600,6.053000,-5.350000,5.449000,6.008000,5.316000,6.457000,149.000000,-2625.000000,-554.000000,-678.000000,60.000000,497.000000
193,1743685961403281,16.885500,-13.643800,14.021300,16.885500,13.490200,21.660200,6.255000,-5.509000,5.609000,6.155000,5.517000,6.751000,585.000000,-3033.000000,-306.000000,1178.000000,184.000000,412.000000
196,1743685961408951,17.370899,-13.989500,14.381300,17.370899,13.830200,22.525999,6.519000,-5.741000,5.767000,6.428000,5.664000,6.950000,902.000000,-3073.000000,-226.000000,0.000000,301.000000,654.000000
199,1743685961415583,17.856300,-14.335200,14.741200,17.856300,14.170100,23.406700,6.692000,-5.870000,5.965000,6.623000,5.869000,7.235000,1253.000000,-3518.000000,54.000000,1521.000000,298.000000,890.000000
201,1743685961420056,18.179899,-14.565600,14.981200,18.179899,14.396800,24.001801,6.692000,-5.870000,5.965000,6.623000,5.869000,7.235000,1253.000000,-3518.000000,54.000000,1521.000000,298.000000,890.000000
203,1743685961424590,18.503500,-14.796100,15.221200,18.503500,14.623400,24.603300,7.293000,-6.189000,6.317000,7.115000,6.219000,7.830000,341.000000,-2867.000000,-383.000000,927.000000,222.000000,561.000000
205,1743685961429139,18.827101,-15.026500,15.461200,18.827101,14.850100,25.210699,7.433000,-6.391000,6.528000,7.439000,6.409000,8.165000,187.000000,-2567.000000,-542.000000,-803.000000,31.000000,393.000000
208,1743685961434732,19.312500,-15.372200,15.821100,19.312500,15.190100,26.132999,7.719000,-6.606000,6.671000,7.558000,6.545000,8.381000,276.000000,-2920.000000,-230.000000,789.000000,252.000000,461.000000
211,1743685961441431,19.797800,-15.717900,16.181101,19.797800,15.530100,27.068100,7.857000,-6.742000,6.884000,7.840000,6.725000,8.724000,302.000000,-3120.000000,-226.000000,-503.000000,151.000000,623.000000
213,1743685961445833,20.121401,-15.948300,16.421000,20.121401,15.756700,27.698299,7.857000,-6.742000,6.884000,7.840000,6.725000,8.724000,302.000000,-3120.000000,-226.000000,-503.000000,151.000000,623.000000
215,1743685961450226,20.445000,-16.178801,16.660999,20.445000,15.983400,28.333799,8.349000,-7.175000,7.251000,8.286000,7.043000,9.316000,925.000000,-3107.000000,300.000000,373.000000,319.000000,643.000000
218,1743685961455694,20.930401,-16.524401,17.021000,20.930401,16.323299,29.296600,8.532000,-7.318000,7.490000,8.569000,7.215000,9.743000,395.000000,-2584.000000,-371.000000,1288.000000,147.000000,437.000000
220,1743685961460205,21.254000,-16.754900,17.261000,21.254000,16.549999,29.944599,8.830000,-7.524000,7.696000,8.878000,7.419000,10.140000,350.000000,-2812.000000,-748.000000,-818.000000,164.000000,460.000000
223,1743685961466851,21.739401,-17.100599,17.620899,21.739401,16.889999,30.925400,9.017000,-7.665000,7.838000,9.051000,7.559000,10.379000,201.000000,-2798.000000,-616.000000,1450.000000,248.000000,172.000000
225,1743685961471399,22.063000,-17.330999,17.860901,22.063000,17.116600,31.584900,9.017000,-7.665000,7.838000,9.051000,7.559000,10.379000,201.000000,-2798.000000,-616.000000,1450.000000,248.000000,172.000000
227,1743685961476979,22.386600,-17.561501,18.100901,22.386600,17.343300,32.248699,9.519000,-8.033000,8.209000,9.602000,7.978000,11.186000,1264.000000,-3453.000000,164.000000,1554.000000,380.000000,848.000000
229,1743685961481472,22.710199,-17.791901,18.340799,22.710199,17.569901,32.916698,9.867000,-8.297000,8.466000,9.885000,8.146000,11.423000,735.000000,-2817.000000,350.000000,1092.000000,214.000000,739.000000
232,1743685961487078,23.195601,-18.137600,18.700800,23.195601,17.909901,33.926102,10.062000,-8.426000,8.624000,10.107000,8.353000,11.884000,440.000000,-2803.000000,17.000000,-228.000000,189.000000,442.000000
235,1743685961493650,23.681000,-18.483299,19.060801,23.681000,18.249901,34.943901,10.372000,-8.642000,8.826000,10.375000,8.570000,12.311000,121.000000,-2896.000000,-224.000000,1304.000000,302.000000,504.000000
237,1743685961498093,24.004601,-18.713699,19.300699,24.004601,18.476500,35.626999,10.372000,-8.642000,8.826000,10.375000,8.570000,12.311000,121.000000,-2896.000000,-224.000000,1304.000000,302.000000,504.000000
239,1743685961502606,24.328199,-18.944201,19.540701,24.328199,18.703199,36.313301,10.932000,-9.023000,9.246000,10.935000,8.860000,12.918000,545.000000,-2846.000000,-206.000000,1110.000000,374.000000,731.000000
242,1743685961508195,24.813601,-19.289801,19.900700,24.813601,19.043200,37.348801,11.226000,-9.177000,9.404000,11.138000,9.063000,13.381000,981.000000,-3141.000000,21.000000,-656.000000,141.000000,446.000000
244,1743685961512667,25.137199,-19.520300,20.140600,25.137199,19.269800,38.042900,11.418000,-9.396000,9.643000,11.412000,9.213000,13.635000,327.000000,-2618.000000,-405.000000,853.000000,221.000000,521.000000
247,1743685961519326,25.622601,-19.865999,20.500601,25.622601,19.609800,39.089199,11.699000,-9.595000,9.793000,11.600000,9.413000,14.120000,292.000000,-2654.000000,-121.000000,-583.000000,139.000000,324.000000
250,1743685961524856,26.108000,-20.211599,20.860600,26.108000,19.949800,40.141300,11.920000,-9.762000,10.025000,11.955000,9.548000,14.414000,247.000000,-2841.000000,-151.000000,-419.000000,41.000000,343.000000
252,1743685961529238,26.431499,-20.442101,21.100500,26.431499,20.176399,40.845600,12.198000,-9.971000,10.229000,12.106000,9.797000,14.953000,980.000000,-3209.000000,618.000000,764.000000,343.000000,980.000000
254,1743685961534697,26.755100,-20.672501,21.340500,26.755100,20.403099,41.552101,12.406000,-10.126000,10.384000,12.421000,10.033000,15.284000,1359.000000,-3509.000000,459.000000,-401.000000,184.000000,998.000000
256,1743685961539079,27.078699,-20.903000,21.580500,27.078699,20.629700,42.260601,12.730000,-10.360000,10.629000,12.729000,10.193000,15.799000,300.000000,-2980.000000,-585.000000,1176.000000,197.000000,605.000000
259,1743685961545611,27.564100,-21.248699,21.940399,27.564100,20.969700,43.326698,13.044000,-10.588000,10.862000,13.043000,10.435000,16.318001,333.000000,-3021.000000,-652.000000,619.000000,-85.000000,468.000000
261,1743685961550007,27.887699,-21.479099,22.180401,27.887699,21.196301,44.039398,13.044000,-10.588000,10.862000,13.043000,10.435000,16.318001,333.000000,-3021.000000,-652.000000,619.000000,-85.000000,468.000000
263,1743685961554430,28.211300,-21.709600,22.420401,28.211300,21.423000,44.753700,13.542000,-10.936000,11.243000,13.537000,10.787000,17.122000,1062.000000,-3160.000000,238.000000,1432.000000,290.000000,1141.000000
266,1743685961560009,28.696699,-22.055201,22.780300,28.696699,21.763000,45.827301,13.840000,-11.169000,11.386000,13.790000,10.976000,17.684999,825.000000,-3262.000000,310.000000,-179.000000,234.000000,796.000000
268,1743685961564499,29.020300,-22.285700,23.020300,29.020300,21.989599,46.544399,14.077000,-11.317000,11.635000,14.081000,11.119000,18.065001,374.000000,-2871.000000,-42.000000,1081.000000,275.000000,313.000000
271,1743685961571139,29.505699,-22.631399,23.380301,29.505699,22.329599,47.621700,14.387000,-11.534000,11.869000,14.375000,11.318000,18.601000,247.000000,-2611.000000,-358.000000,347.000000,135.000000,388.000000
273,1743685961575584,29.829300,-22.861799,23.620300,29.829300,22.556299,48.340698,14.387000,-11.534000,11.869000,14.375000,11.318000,18.601000,247.000000,-2611.000000,-358.000000,347.000000,135.000000,388.000000
275,1743685961580091,30.152901,-23.092300,23.860201,30.152901,22.782900,49.060200,14.690000,-11.681000,12.028000,14.595000,11.516000,19.158001,245.000000,-2776.000000,-357.000000,467.000000,160.000000,432.000000
278,1743685961585597,30.638300,-23.437901,24.220200,30.638300,23.122900,50.139999,15.114000,-12.112000,12.443000,15.144000,11.906000,20.146999,680.000000,-2936.000000,159.000000,-168.000000,142.000000,553.000000
280,1743685961591142,30.961901,-23.668400,24.460199,30.961901,23.349501,50.860001,15.114000,-12.112000,12.443000,15.144000,11.906000,20.146999,680.000000,-2936.000000,159.000000,-168.000000,142.000000,553.000000
283,1743685961597740,31.447300,-24.014099,24.820101,31.447300,23.689501,51.939999,15.621000,-12.477000,12.823000,15.667000,12.284000,21.132000,211.000000,-2761.000000,-181.000000,-746.000000,220.000000,389.000000
285,1743685961602219,31.770901,-24.244499,25.060101,31.770901,23.916201,52.660000,15.621000,-12.477000,12.823000,15.667000,12.284000,21.132000,211.000000,-2761.000000,-181.000000,-746.000000,220.000000,389.000000
287,1743685961606709,32.094501,-24.475000,25.300100,32.094501,24.142799,53.380001,15.945000,-12.702000,13.053000,15.993000,12.516000,21.677999,449.000000,-2784.000000,326.000000,588.000000,372.000000,1233.000000
289,1743685961611174,32.418098,-24.705400,25.540001,32.418098,24.369499,54.099998,16.511999,-13.138000,13.505000,16.579000,12.891000,22.629000,1244.000000,-3401.000000,303.000000,-327.000000,439.000000,795.000000
292,1743685961616715,32.903400,-25.051100,25.900000,32.903400,24.709400,55.180000,16.511999,-13.138000,13.505000,16.579000,12.891000,22.629000,1244.000000,-3401.000000,303.000000,-327.000000,439.000000,795.000000
295,1743685961623368,33.388802,-25.396799,26.260000,33.388802,25.049400,56.259998,16.848000,-13.373000,13.774000,16.903000,13.128000,23.281000,360.000000,-2668.000000,-696.000000,510.000000,325.000000,489.000000
297,1743685961627837,33.712399,-25.627199,26.499901,33.712399,25.276100,56.980000,17.076000,-13.526000,13.941000,17.072001,13.348000,23.856001,318.000000,-2578.000000,-359.000000,194.000000,160.000000,484.000000
299,1743685961632245,34.035999,-25.857599,26.739901,34.035999,25.502701,57.700001,17.639000,-13.908000,14.356000,17.625999,13.705000,24.912001,510.000000,-3174.000000,120.000000,1237.000000,303.000000,1043.000000
302,1743685961637728,34.521400,-26.203300,27.099899,34.521400,25.842699,58.779999,17.639000,-13.908000,14.356000,17.625999,13.705000,24.912001,510.000000,-3174.000000,120.000000,1237.000000,303.000000,1043.000000
304,1743685961643300,34.845001,-26.433800,27.339800,34.845001,26.069401,59.500000,18.329000,-14.371000,14.805000,18.344999,14.096000,26.021999,237.000000,-2778.000000,-271.000000,-455.000000,170.000000,595.000000
307,1743685961648911,35.330399,-26.779400,27.699800,35.330399,26.409300,60.580002,18.329000,-14.371000,14.805000,18.344999,14.096000,26.021999,237.000000,-2778.000000,-271.000000,-455.000000,170.000000,595.000000
309,1743685961653408,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,18.656000,-14.620000,15.052000,18.525000,14.346000,26.677000,210.000000,-2941.000000,-648.000000,374.000000,212.000000,580.000000
